filename,class,xmin,ymin,xmax,ymax,angle,zloc,weather,depth_y,depth_x,depth_mean,depth_min,depth_median,depth_max,depth_mean_trim,width,height
004602.png,person,707.65656,169.5827,731.94305,242.42944,1.38,18.61,clone,197,730,2.6822462,2.4088585,2.5275636,3.814516,2.5646634,24.286489999999958,72.84674000000001
004602.png,person,728.09283,171.14792,753.73364,242.37115,1.31,18.68,clone,50,640,2.4669664,2.3713033,2.425992,3.0727687,2.4312832,25.640809999999988,71.22323
004603.png,car,41.472656,201.70337,330.2308,325.1673,2.12,10.55,clone,304,133,1.3948823,1.0520666,1.2937064,3.0591202,1.2937251,288.758144,123.46393
004603.png,car,876.76196,203.8763,1242.2046,370.55875,-2.16,4.57,clone,359,1241,0.73209006,0.45034993,0.6354897,2.6745992,0.64835113,365.44264,166.68245
004603.png,car,758.5932,178.10439,962.1428,301.16727,-1.87,10.17,clone,294,961,1.4314305,1.0371158,1.1401795,5.8320436,1.158811,203.54959999999994,123.06287999999998
004603.png,car,310.9948,192.44241,417.1205,263.95978,1.91,16.3,clone,248,310,2.1553938,1.6618259,2.012136,4.697022,2.0074298,106.1257,71.51737000000003
004603.png,car,692.9285,184.02899,769.65393,237.12958,1.35,19.91,clone,236,768,2.530474,2.137303,2.4803026,4.3408976,2.4773264,76.72542999999996,53.10059000000001
004603.png,car,490.1224,175.00407,530.2738,207.66275,1.7,40.47,clone,195,490,5.3105392,4.277095,5.0416327,8.415024,5.104812,40.151400000000024,32.658679999999976
004603.png,car,654.7384,178.42323,686.73505,212.47658,-1.72,34.26,clone,207,685,4.200562,3.0776997,4.0982184,8.2054205,4.083355,31.996650000000045,34.05335000000002
004604.png,car,585.4846,184.02872,669.72363,252.48743,-1.6,17.05,clone,220,667,2.5169654,2.0832093,2.2052903,8.027415,2.2080698,84.23902999999996,68.45871
004604.png,car,213.9252,183.46573,315.3039,234.86566,2.02,24.23,clone,210,278,2.9327154,1.5325449,2.9458668,6.065732,2.8603728,101.37870000000001,51.39992999999998
004604.png,bicycle,878.92535,202.4463,957.3552,256.71677,2.81,14.89,clone,202,934,2.101575,1.8919215,1.9887774,3.1259944,1.9979475,78.42984999999999,54.27046999999999
004604.png,person,460.14508,174.21703,484.07242,251.93422,0.06,16.81,clone,216,474,2.4578223,2.1249368,2.2639098,7.3812337,2.2954826,23.927340000000015,77.71719000000002
004604.png,car,341.0521,176.70706,402.85266,218.96526,1.89,35.0,clone,209,376,4.280765,1.5299053,4.6358094,7.5678225,4.5003834,61.80056000000002,42.25819999999999
004604.png,car,469.4629,179.35442,523.0245,223.01375,-2.21,25.51,clone,216,474,3.4740067,2.7482684,3.2450504,5.7745366,3.2208638,53.5616,43.65932999999998
004604.png,car,511.3321,181.13188,549.4731,212.29047,-2.4,39.03,clone,211,511,4.6028805,3.6212814,4.365149,7.3543687,4.325517,38.14100000000002,31.158590000000004
004604.png,car,530.858,179.12926,563.4646,203.82878,-2.35,52.58,clone,202,530,6.3626795,4.8696127,5.2481394,8.8233,5.356161,32.60660000000007,24.699520000000007
004604.png,car,574.15845,181.44354,616.7539,220.87413,-1.55,29.56,clone,214,613,5.701917,3.1609864,3.0651703,9.199643,3.0799353,42.59545000000003,39.430589999999995
004605.png,person,789.6654,164.95302,846.3096,299.64163,-0.29,8.83,clone,245,837,1.3358238,1.0713184,1.181126,2.4040468,1.2428168,56.64420000000007,134.68861
004606.png,car,211.77788,178.36896,281.85498,210.92659,2.05,37.65,clone,209,280,5.5755877,4.466164,5.3226166,7.478873,5.3969364,70.0771,32.55763000000002
004606.png,car,297.60748,180.57443,347.62485,200.8364,2.02,43.16,clone,194,297,6.6568546,5.6225514,6.724863,7.706449,6.644984,50.01736999999997,20.26196999999999
004606.png,car,324.64246,180.24092,366.73157,198.06473,2.08,50.63,clone,194,324,7.0744367,6.7253866,7.0052776,7.706449,7.0531645,42.08910999999995,17.82381000000001
004607.png,car,567.6126,178.43335,618.84485,222.6214,-1.57,25.72,clone,212,608,3.529311,3.0641959,3.2777896,9.261944,3.2920842,51.23224999999991,44.188050000000004
004608.png,car,555.6963,207.31175,595.98126,242.80525,1.6,36.86,clone,225,559,4.8352413,4.431649,4.656948,7.9333158,4.6623974,40.28496000000007,35.49350000000001
004609.png,car,236.99768,189.1931,428.71768,305.40933,1.99,12.06,clone,268,240,1.586658,1.213897,1.4027517,4.2630773,1.410019,191.71999999999997,116.21623000000002
004609.png,car,397.3964,187.34454,479.91077,257.13382,1.81,17.28,clone,243,397,2.182739,1.8513057,1.9729453,6.601176,1.9821156,82.51436999999999,69.78928000000002
004609.png,car,468.36496,188.238,513.0856,238.58875,1.82,22.11,clone,219,468,2.9452145,2.4121318,2.7909424,6.5080357,2.789511,44.72064,50.350750000000005
004609.png,car,488.91367,185.25014,533.6431,226.53416,1.75,26.85,clone,224,488,3.7622888,3.0556672,3.1717155,7.7465024,3.1524775,44.72942999999998,41.28402000000003
004609.png,car,0.055498593,207.75075,53.740414,237.83878,0.65,16.71,clone,236,0,2.5880392,1.8614923,2.179078,6.36566,2.2224543,53.684915407,30.088030000000003
004610.png,car,0.023971505,205.1681,92.616554,372.62955,2.38,5.63,clone,371,0,1.1110712,0.715999,0.87154263,3.9494588,0.875357,92.59258249499999,167.46144999999999
004610.png,car,465.4447,187.99988,528.8652,230.26868,1.74,26.75,clone,191,486,3.565319,2.99758,3.3310883,7.3950458,3.360045,63.42049999999995,42.2688
004610.png,car,87.04458,196.1341,313.90585,311.51608,2.07,12.02,clone,305,87,1.6904509,1.2156676,1.4066191,5.770391,1.4155533,226.86127,115.38198
004610.png,car,357.37897,196.0645,434.36694,242.95206,1.85,22.8,clone,234,357,2.972521,2.3155844,2.863512,7.1069355,2.843691,76.98797000000002,46.88755999999998
004610.png,car,623.5892,179.44954,660.2659,205.86578,-1.62,44.55,clone,192,651,5.9407053,5.0114565,5.412922,9.350593,5.5361753,36.67669999999998,26.416239999999988
004610.png,car,703.65735,167.79535,805.43756,202.18922,2.93,37.52,clone,24,918,4.9827633,2.6724072,4.740595,8.818578,4.7849755,101.78021000000001,34.39386999999999
004611.png,car,592.28674,173.15749,624.83405,197.9124,-1.57,47.64,clone,195,616,6.2431703,5.7551136,6.0202694,9.320936,6.049012,32.54731000000004,24.754909999999995
004611.png,truck,626.8396,160.87254,658.3693,190.3204,-1.66,74.04,clone,183,649,7.270767,6.843019,7.1004224,8.930332,7.1434913,31.529699999999934,29.44786000000002
004611.png,car,236.81679,172.55496,326.43222,225.32796,2.0,29.58,clone,200,277,3.4923377,3.2018986,3.3806798,5.6511846,3.3901289,89.61542999999998,52.772999999999996
004612.png,car,585.1738,178.65656,619.77454,204.77626,-1.59,38.41,clone,203,588,5.4713297,5.0017605,5.319879,8.380608,5.357655,34.60073999999997,26.119699999999995
004612.png,car,530.13367,176.07724,556.63385,199.13057,-1.5,45.76,clone,196,538,6.384448,5.836287,6.093669,9.633424,6.154979,26.50018,23.053330000000017
004612.png,car,0.04922695,179.93866,66.107285,234.98616,2.26,18.6,clone,228,0,2.7803338,2.438378,2.649448,6.8935857,2.6460876,66.05805805,55.047500000000014
004613.png,car,524.56433,180.35043,557.6404,208.09056,1.66,41.46,clone,189,529,5.40753,5.0652328,5.2783966,9.106209,5.2860584,33.07606999999996,27.740130000000022
004613.png,car,404.31366,181.5634,501.30182,255.31543,1.8,17.93,clone,254,500,2.5349772,2.0612457,2.250001,9.296548,2.2739592,96.98816,73.75202999999999
004614.png,car,586.9996,170.79695,634.6759,215.80643,-1.59,27.65,clone,184,629,4.533571,3.4127178,3.7413516,9.717383,3.7679405,47.67629999999997,45.009479999999996
004614.png,car,1039.7954,184.57576,1241.9702,370.88577,-1.43,5.34,clone,286,1239,0.7367997,0.561694,0.6583431,3.295314,0.6574918,202.1748,186.31000999999998
004614.png,car,848.75507,172.71771,1083.9532,310.95917,-1.18,8.95,clone,269,1082,1.2771826,1.0081127,1.0816885,4.9602337,1.0860828,235.19812999999988,138.24145999999996
004614.png,car,450.81226,179.94382,490.67773,210.43047,1.76,38.97,clone,209,489,5.308425,2.7236967,5.0098467,8.85113,5.083104,39.865470000000016,30.486650000000026
004614.png,car,0.066043094,210.24013,167.19269,351.20996,2.22,7.75,clone,336,2,1.0579789,0.8142373,0.9916989,3.5832045,0.995517,167.126646906,140.96983000000003
004614.png,car,705.2468,173.3837,842.29456,232.9517,-0.93,19.75,clone,196,756,2.9723768,2.4721165,2.6799095,7.926692,2.6875825,137.04776000000004,59.567999999999984
004614.png,car,668.0437,174.87619,718.89996,214.25182,-0.94,26.43,clone,194,716,3.905858,3.1606467,3.638214,6.9603105,3.6381543,50.85626000000002,39.37563
004614.png,car,411.04584,178.90764,453.6912,206.9438,1.82,46.99,clone,203,452,5.6500583,4.9885936,5.434004,7.89325,5.4763594,42.64535999999998,28.036160000000024
004614.png,car,494.9976,176.42336,521.1162,194.69713,1.76,76.47,clone,193,494,8.584406,5.395584,8.685326,9.142596,8.684852,26.11860000000007,18.273769999999985
004614.png,car,392.79523,182.36606,413.3407,199.30823,1.83,54.73,clone,198,412,6.9917173,5.6375046,6.925746,8.468932,6.898121,20.545470000000023,16.942170000000004
004615.png,car,579.1223,172.35799,597.145,191.12183,-1.57,67.48,clone,190,589,8.790816,8.211283,8.794319,9.455209,8.792191,18.022699999999986,18.763839999999988
004615.png,car,437.35632,176.88097,485.67905,209.11395,1.77,35.87,clone,199,458,5.101148,4.49019,4.7050543,9.451434,4.73346,48.322730000000035,32.23298
004616.png,car,579.0864,180.84369,643.5269,230.5318,-1.6,23.73,clone,191,632,3.8750427,2.8916647,3.1671824,9.258448,3.2458806,64.44049999999993,49.688109999999995
004616.png,car,0.038754165,155.57037,166.81862,371.5016,-1.74,5.16,clone,334,0,0.7401695,0.4972638,0.62585753,3.6381557,0.6402814,166.779865835,215.93123
004616.png,car,317.2561,178.3001,453.71185,252.7833,-2.17,15.96,clone,227,321,1.8372312,0.97914064,1.8747239,3.154748,1.8464333,136.45575000000002,74.48320000000001
004616.png,car,516.62213,177.48465,555.0677,203.6217,-2.36,42.87,clone,202,516,5.2667356,3.6061137,5.032954,8.615824,5.063465,38.445569999999975,26.137050000000016
004616.png,car,645.8139,182.42805,677.1051,204.43813,-1.6,46.4,clone,203,676,6.5324016,3.582379,6.308508,8.725658,6.3935246,31.291200000000003,22.010079999999988
004617.png,car,404.77908,183.49005,516.53015,239.98949,-1.02,20.79,clone,208,407,3.19948,2.440273,2.6567352,8.821175,2.6677268,111.75107000000003,56.49943999999999
004617.png,car,609.47644,173.1582,674.0787,207.11229,-1.17,32.47,clone,184,619,4.533586,4.073047,4.3228254,7.6541314,4.345705,64.60226,33.95409000000001
004617.png,car,549.08325,172.7008,582.18066,199.23468,1.71,64.7,clone,198,581,8.159353,5.8636875,8.287893,9.21209,8.302359,33.09740999999997,26.53388000000001
004617.png,car,664.52893,175.0839,682.50494,193.72688,-1.27,42.52,clone,191,664,6.071679,5.116418,5.157469,7.207088,5.285028,17.976010000000088,18.642979999999994
004617.png,car,696.3428,168.93236,721.8487,189.4638,-1.48,61.17,clone,184,696,8.24772,7.5676107,8.094299,9.360633,8.1762085,25.505899999999997,20.531440000000003
004618.png,car,384.39124,177.29146,488.62573,256.3311,1.78,16.68,clone,225,438,2.1471145,1.927055,2.0812616,4.003994,2.0766187,104.23449,79.03963999999999
004619.png,person,1010.94867,148.67181,1147.3173,367.9773,0.57,5.1,clone,269,1137,0.971613,0.39101753,0.6680785,1.904176,0.86805356,136.36862999999994,219.30549000000002
004619.png,person,589.619,136.84927,672.174,287.95068,1.33,9.6,clone,136,651,1.9475912,1.0929351,1.5135657,4.474661,1.6671274,82.55499999999995,151.10141
004619.png,person,675.2463,149.53416,727.974,280.58203,1.24,9.54,clone,152,707,1.5449481,1.0597175,1.3147149,3.3803966,1.359623,52.72770000000003,131.04786999999996
004619.png,person,776.3907,151.88824,817.02625,263.78586,0.97,10.58,clone,156,804,1.7010658,1.3877716,1.5166495,2.9169521,1.5422441,40.63554999999997,111.89762000000002
004620.png,car,294.86313,172.94318,490.98926,302.85858,1.84,10.82,clone,108,62,1.601132,1.1283034,1.2704626,6.436463,1.311268,196.12613,129.9154
004620.png,car,856.44336,222.56705,1241.6001,370.92184,-2.12,3.36,clone,285,1239,0.6006273,0.317004,0.45637918,1.6650659,0.47646868,385.1567400000001,148.35478999999998
004620.png,car,467.20895,182.23898,538.8347,243.76756,-1.39,18.73,clone,237,467,2.5257578,2.0750992,2.1864665,6.0694995,2.212823,71.62574999999998,61.528580000000005
004620.png,car,634.2761,174.65897,674.1872,206.67288,1.46,35.59,clone,198,664,4.4372263,4.008992,4.216962,8.377775,4.227203,39.91109999999992,32.01390999999998
004620.png,car,556.21704,170.80467,584.7247,193.55586,1.73,54.23,clone,184,577,6.509356,6.194844,6.4534626,7.6416283,6.4671173,28.507659999999987,22.75119000000001
004621.png,car,589.7519,170.03586,636.3038,213.92043,-1.59,28.73,clone,184,630,4.5315137,3.540002,3.8414855,9.65493,3.8651175,46.551900000000046,43.88457
004621.png,car,1149.2755,165.0708,1241.9269,372.69727,-1.61,3.69,clone,194,1239,0.98941624,0.43574572,0.5114532,5.0526743,0.5850283,92.65139999999997,207.62647
004621.png,car,871.5401,179.07076,1168.0498,355.61563,-1.27,7.46,clone,293,1167,0.91879314,0.58241487,0.8608525,3.8631198,0.864966,296.50969999999995,176.54487
004621.png,car,785.68286,161.4296,972.5025,283.7272,-1.09,10.89,clone,252,971,1.5990884,1.1028122,1.3014294,7.5966234,1.213422,186.81964000000005,122.29759999999999
004621.png,car,723.2491,173.79874,798.3379,236.43056,-0.94,18.22,clone,201,797,2.363776,1.571252,2.215113,7.6854677,2.102078,75.08879999999999,62.631820000000005
004621.png,car,506.0816,175.72414,535.6113,195.07713,1.7,60.71,clone,182,530,7.129637,3.562564,8.075235,9.165507,7.612191,29.529700000000048,19.352990000000005
004621.png,car,407.58554,181.21974,471.44547,221.89647,1.82,27.62,clone,213,416,4.0252776,3.162454,3.4561136,8.062036,3.49827,63.85993000000002,40.67672999999999
004621.png,car,665.85565,174.59947,727.55554,211.6238,-0.85,28.91,clone,209,725,4.3098173,3.2008638,4.108521,6.035266,4.131164,61.69988999999998,37.02432999999999
004621.png,car,642.3889,170.26163,685.7725,199.73056,-0.92,50.32,clone,198,682,6.808225,5.1985197,5.871907,8.839022,6.044673,43.3836,29.46893
004621.png,car,451.88596,176.7435,484.03824,198.13487,1.79,56.08,clone,197,451,7.798159,6.471376,7.0731316,8.900048,6.815977,32.15227999999996,21.391369999999995
004622.png,car,700.78784,178.03003,843.3111,274.56845,-1.84,13.64,clone,179,767,1.7646556,1.3820902,1.5769813,7.982959,1.588521,142.52326000000005,96.53841999999997
004622.png,car,406.51428,184.64856,478.32446,233.28061,0.3,20.39,clone,232,406,2.435127,1.6400437,2.3704438,3.3662283,2.4246893,71.81018,48.63204999999999
004622.png,car,685.6482,176.74821,734.3464,204.38269,-2.27,38.82,clone,192,733,6.4653764,4.151266,4.889986,8.432056,4.553475,48.69820000000004,27.634479999999996
004622.png,car,615.2592,178.36102,645.4276,199.63943,-1.74,51.09,clone,189,628,6.957329,6.434032,6.7456255,9.285001,6.8020225,30.16840000000002,21.278410000000008
004623.png,car,700.2668,173.90515,740.2047,194.40213,-2.0,52.84,clone,184,719,7.572491,6.7304173,7.232896,9.298144,7.3777776,39.93790000000001,20.496980000000008
004624.png,car,642.33685,180.80319,723.0385,230.38629,-1.87,23.32,clone,213,678,3.135987,2.7206213,2.8394427,6.905286,2.8568103,80.70164999999997,49.5831
004624.png,car,574.7223,179.36945,620.99316,209.63383,-1.91,37.93,clone,202,593,5.3133082,4.472591,4.766367,7.807547,4.9747314,46.27085999999997,30.26437999999999
004624.png,car,832.41113,181.30179,1022.0978,254.87234,2.94,15.72,clone,242,950,2.0632448,1.8440924,1.9389973,3.0360286,1.9459107,189.68667000000005,73.57055
004624.png,car,1069.4025,178.61066,1241.2373,257.0549,2.66,14.89,clone,198,1069,1.6121259,0.67472863,1.6542883,2.6163328,1.6368375,171.8348000000001,78.44423999999998
004624.png,car,524.8494,179.98012,582.9471,200.75633,2.44,52.93,clone,199,581,6.9675083,6.5037565,6.9328423,7.5319486,6.9477005,58.09770000000003,20.776209999999992
004624.png,car,615.1864,178.45694,656.39954,199.59842,-0.81,49.77,clone,191,654,6.7070136,6.141723,6.5589337,7.64322,6.5847797,41.21313999999995,21.14148
004625.png,truck,403.2152,119.40604,534.1995,241.55202,1.73,21.86,clone,199,494,2.543852,2.2617006,2.4595802,7.669998,2.4682972,130.98429999999996,122.14598
004625.png,car,543.8199,182.3071,571.0951,200.68808,1.64,54.78,clone,198,564,7.232177,6.611199,7.1113443,8.698812,7.1343384,27.27520000000004,18.380980000000022
004625.png,car,351.9221,182.77869,381.5442,202.95682,-1.25,60.65,clone,201,371,7.5751767,7.1937184,7.4387197,8.43107,7.481445,29.62209999999999,20.17812999999998
004625.png,car,580.18304,179.64294,620.5636,214.33533,-1.56,34.0,clone,204,609,4.899901,4.310183,4.627338,9.114501,4.6313787,40.380559999999946,34.69238999999999
004626.png,car,272.3229,185.57782,357.79263,228.19499,1.33,22.86,clone,216,307,2.781619,2.6055746,2.7085083,3.4245179,2.7190056,85.46972999999997,42.61716999999999
004626.png,car,198.16373,184.7104,257.55142,221.69792,1.54,22.81,clone,204,199,3.0025084,1.4687254,3.0230513,3.6496956,3.036215,59.38769000000002,36.98752000000002
004627.png,person,480.88358,142.69476,579.92206,367.4364,1.7,4.84,clone,185,561,0.91418964,0.5844489,0.7044691,2.2494617,0.73878783,99.03847999999999,224.74164
004627.png,person,24.33499,159.2462,105.97351,301.8451,1.06,8.87,clone,231,29,1.1463166,0.8965313,1.0107838,1.6820571,1.0958123,81.63852,142.59890000000001
004628.png,car,532.1802,176.19234,559.1023,195.15483,1.63,68.52,clone,186,538,8.391923,7.7755604,8.26966,9.542276,8.323604,26.9221,18.962490000000003
004629.png,car,128.00557,193.21823,237.53902,237.9412,2.09,27.78,clone,236,236,3.6417103,2.9107647,3.3492727,7.662138,3.3444803,109.53344999999999,44.722970000000004
004630.png,car,0.27769655,188.00227,138.96907,256.2928,2.2,18.23,clone,255,109,2.2636285,1.8800933,2.1600113,6.4583716,2.1700485,138.69137345,68.29052999999999
004630.png,car,403.62836,181.19528,432.64514,198.10448,1.83,63.5,clone,197,431,7.9760146,7.4696026,7.9101424,8.8900585,7.9251366,29.01678000000004,16.9092
004631.png,car,592.9728,169.85608,636.5142,210.7691,-1.59,29.19,clone,184,632,4.6579466,3.7629778,3.9665358,9.609714,4.0090394,43.54139999999995,40.91302000000002
004631.png,car,974.4606,184.18704,1241.8523,370.75668,-1.44,5.61,clone,369,1240,0.6752101,0.51996547,0.6261165,2.818181,0.62575746,267.3917,186.56964000000002
004631.png,car,811.7164,164.19171,1038.0042,310.06003,-1.24,9.03,clone,290,1037,1.2476593,0.9942156,1.0491672,5.401218,1.0544126,226.28780000000006,145.86831999999998
004631.png,car,727.20245,165.62021,850.5257,248.22818,-0.96,16.24,clone,235,849,2.0458431,1.4343845,1.6626127,7.9308515,1.7514963,123.32325000000003,82.60797000000002
004631.png,car,520.36395,178.10577,541.56256,191.4871,1.66,72.88,clone,178,540,8.161002,4.1171722,8.785896,9.234986,8.703033,21.198609999999917,13.381329999999991
004631.png,car,471.09164,178.24767,508.91483,205.77025,1.75,39.07,clone,201,499,5.0277424,4.5853267,4.784891,8.8472595,4.8005137,37.82319000000001,27.522580000000005
004631.png,car,662.7092,165.00636,726.7949,206.19571,-0.82,34.18,clone,205,725,5.0370646,2.423192,4.9995823,8.623559,4.840808,64.08569999999997,41.18934999999999
004631.png,car,642.7034,170.73563,668.6922,193.47734,-0.92,55.56,clone,191,667,7.617069,5.8159328,7.5462475,8.888286,7.3971653,25.98879999999997,22.741710000000012
004631.png,car,441.89523,176.6795,462.24054,191.98523,1.77,69.37,clone,190,452,6.8555107,2.8077521,7.437885,8.960933,7.156533,20.345309999999984,15.305730000000011
004632.png,car,598.13824,170.08475,651.3142,216.35532,-1.57,25.97,clone,201,650,4.5212255,2.941727,3.4815216,9.652563,3.738666,53.17596000000003,46.27056999999999
004632.png,car,0.21442029,274.00635,135.3585,372.93323,2.5,2.75,clone,336,0,0.582608,0.40620783,0.4847402,1.256275,0.49088567,135.14407971,98.92687999999998
004632.png,car,156.88043,190.21754,402.6136,337.07346,1.9,9.41,clone,297,256,1.2198813,0.9553066,1.1216953,3.1150513,1.1397618,245.73317000000003,146.85592
004632.png,car,420.47424,183.95515,502.616,235.28342,1.78,21.11,clone,224,461,2.716251,2.4177716,2.5719888,5.091431,2.5927546,82.14175999999998,51.32827
004632.png,car,496.80176,173.29134,538.3936,203.63431,1.75,36.48,clone,196,496,4.741711,3.7378771,4.5392146,8.367437,4.5662727,41.59183999999999,30.342970000000008
004633.png,car,0.6887193,180.8596,267.94382,353.31882,0.63,6.93,clone,258,0,0.91090465,0.7321389,0.8629731,1.2011689,0.8804401,267.2551007,172.45922000000002
004633.png,car,792.5865,203.48143,1241.3092,371.30353,-2.01,5.57,clone,367,1034,0.84598166,0.46243417,0.626487,4.394902,0.65366125,448.7226999999999,167.82210000000003
004633.png,car,967.37976,191.82292,1120.12,213.58002,-0.47,10.38,clone,212,967,2.6437814,1.1299686,1.4509393,4.8138456,1.6915182,152.74023999999986,21.75709999999998
004633.png,car,309.8748,172.48996,439.37387,239.52806,-2.82,17.09,clone,224,309,2.0781446,1.1833423,2.2038136,4.6165056,2.1003537,129.49907000000002,67.03810000000001
004633.png,car,634.2208,176.8452,665.81165,199.88322,-1.63,48.85,clone,195,658,7.463919,6.4917455,6.899187,9.823994,7.181366,31.590849999999932,23.03801999999999
004633.png,car,495.46844,171.56667,540.5995,200.20357,0.15,42.5,clone,199,495,5.0127926,3.212993,4.975618,9.206319,4.9211745,45.13106000000005,28.636900000000026
004633.png,car,742.6086,180.57141,812.40234,223.28236,-0.19,34.34,clone,222,811,3.8449528,3.0346694,3.0379934,7.1257076,3.0610797,69.79373999999996,42.710950000000025
004633.png,car,391.34436,173.00208,480.26404,225.42474,0.32,24.23,clone,211,391,2.7689414,2.425922,2.502882,4.4002886,2.4878356,88.91968000000003,52.42266000000001
004633.png,car,760.02563,186.16228,856.8283,231.28696,-0.33,24.73,clone,230,855,3.1708276,2.940768,2.8188949,3.9677184,2.748647,96.80267000000003,45.124679999999984
004634.png,car,0.028539509,126.17959,135.98203,276.7013,0.84,10.66,clone,197,0,1.1736743,0.9284588,1.1240498,1.58636,1.1283062,135.953490491,150.52170999999998
004634.png,person,272.23987,149.46384,318.61636,316.43042,0.81,7.89,clone,187,274,1.0220501,0.8639384,0.929991,1.7054119,0.9459588,46.37648999999999,166.96658000000002
004635.png,car,660.5378,176.74106,704.7739,210.71243,-1.69,31.59,clone,199,688,4.477579,3.9093971,4.1312895,9.15335,4.184492,44.23610000000008,33.97137000000001
004635.png,truck,656.97595,152.95946,690.5919,191.332,-1.71,67.03,clone,190,689,7.805472,4.712274,7.887125,8.772574,7.0438623,33.61595,38.37253999999999
004635.png,car,747.51575,175.93672,812.992,211.81297,-1.84,30.41,clone,199,794,4.6747813,3.895897,4.178966,8.279463,4.231388,65.47624999999994,35.87625
004635.png,car,1116.0342,147.89523,1241.8334,318.17203,-2.37,6.68,clone,298,1239,1.7952935,0.88197947,1.0504298,6.49715,1.1153021,125.79919999999993,170.2768
004635.png,car,804.8813,177.3,864.3014,203.45892,-2.45,40.97,clone,201,806,5.3756576,4.0384197,5.4080343,6.7432017,5.3642726,59.420099999999934,26.158919999999995
004636.png,car,0.30226028,190.10223,427.33194,371.71283,2.04,6.12,clone,370,146,0.8241799,0.4953459,0.7658349,2.681885,0.7672879,427.02967972,181.6106
004636.png,car,792.6366,208.16571,1202.9727,371.30243,-2.02,6.11,clone,370,995,0.7892028,0.5765475,0.6856436,2.4938784,0.7034289,410.3361,163.13672000000003
004636.png,car,366.28943,175.6171,476.10474,283.0672,1.85,12.19,clone,274,366,1.7264336,1.1254218,1.4703554,6.266192,1.4134394,109.81531000000001,107.45010000000002
004636.png,car,711.1363,196.94095,853.0581,293.43243,1.35,11.66,clone,292,852,1.6398966,1.2529402,1.3875961,4.3224444,1.400209,141.92179999999996,96.49148000000002
004636.png,car,473.38202,175.50592,534.1892,227.58212,1.71,20.81,clone,214,473,2.9008968,1.7689574,2.6420212,7.7016344,2.659586,60.80718000000002,52.0762
004636.png,car,670.3001,181.88748,721.1404,220.41536,1.46,25.65,clone,219,720,3.675221,3.2559872,3.3673959,6.722176,3.3939672,50.84029999999996,38.52787999999998
004636.png,car,520.4567,175.19756,555.4915,213.57465,1.66,28.04,clone,206,520,4.7097507,3.2338457,3.898568,9.602267,3.7826176,35.03480000000002,38.37708999999998
004636.png,car,645.6518,172.25278,678.47327,196.98805,-1.62,45.76,clone,195,677,6.4359217,5.5505705,6.097986,8.974316,6.1504307,32.82146999999998,24.735269999999986
004637.png,car,581.9145,169.24902,620.1198,201.99326,-1.56,36.29,clone,175,592,5.0556006,4.365139,4.5949535,9.508392,4.6389775,38.20530000000008,32.74423999999999
004637.png,person,1169.0261,163.56679,1241.9777,372.72656,0.91,4.9,clone,197,1240,0.8640549,0.57146424,0.7233858,1.782511,0.74649554,72.95159999999987,209.15977
004637.png,car,749.0462,180.67958,1018.086,331.89532,-1.9,8.3,clone,249,897,1.0960664,0.8519733,0.9706941,3.4498763,0.9975469,269.0398,151.21574000000004
004637.png,car,698.2922,175.39702,798.2018,263.08743,-1.72,13.51,clone,253,797,1.9789561,1.5118946,1.633982,5.4270663,1.6245141,99.90960000000007,87.69040999999999
004637.png,car,645.834,172.06436,688.16846,207.92775,-1.65,31.87,clone,75,711,4.536214,3.932631,4.1718473,8.445158,4.224108,42.334460000000036,35.86339000000001
004637.png,car,-0.08990818,211.04654,184.6075,321.37366,2.15,10.03,clone,287,0,1.3774887,1.0997479,1.3128309,2.7137797,1.3219396,184.69740818,110.32711999999998
004637.png,car,175.37971,189.87096,315.0231,269.08356,2.02,15.49,clone,246,175,2.14036,1.6622528,1.9989529,4.2022114,2.0093384,139.64339,79.21259999999998
004637.png,car,317.00638,182.70744,405.1742,232.80707,1.9,23.17,clone,216,331,3.2680748,2.7424123,2.9564357,5.8775415,2.9873435,88.16782,50.09963000000002
004637.png,car,623.20435,172.73727,647.89197,195.69511,-1.62,56.63,clone,194,646,7.0819654,6.1557403,6.9152822,8.832182,6.9543324,24.687620000000038,22.957840000000004
004638.png,car,280.31192,169.64851,338.34518,196.0744,1.92,38.57,clone,192,284,5.1380625,4.416255,4.7452707,8.085341,4.773303,58.03326000000004,26.42589000000001
004639.png,car,599.141,179.44781,621.6415,201.3904,-1.58,52.32,clone,197,605,6.6921477,6.35365,6.6379642,7.956874,6.6531863,22.500499999999988,21.942589999999996
004639.png,car,733.0877,174.62396,940.5218,318.16632,-1.85,9.64,clone,236,934,1.2981905,1.0295036,1.1369374,4.4592967,1.1495186,207.43409999999994,143.54235999999997
004639.png,car,672.7762,187.4961,739.85,233.0876,-1.7,21.16,clone,232,738,2.8709257,2.5656934,2.733335,4.707642,2.7670207,67.0738,45.591499999999996
004639.png,car,655.12067,181.7228,679.7546,212.63042,-1.66,41.09,clone,211,678,4.578024,3.5368462,4.3514357,5.9652505,4.3164783,24.633929999999964,30.90761999999998
004640.png,car,951.85583,252.67204,1241.7397,371.35107,-2.37,2.81,clone,353,1238,0.6098204,0.32625434,0.4802219,1.3214431,0.53899956,289.8838700000001,118.67902999999998
004640.png,car,411.04388,185.91313,504.1371,242.7686,1.73,20.08,clone,230,451,2.9024374,2.4691443,2.68471,5.810557,2.7276583,93.09321999999997,56.85547
