filename,class,xmin,ymin,xmax,ymax,angle,zloc,weather,depth_y,depth_mean,depth_x,depth_min
006064.png,car,444.01373,171.98244,479.44644,196.18053,1.83,49.46,clone,195,7.400691,445,5.878401
006064.png,car,489.65936,171.0815,519.9108,188.50194,1.86,66.21,clone,185,7.8948417,491,3.231089
006065.png,car,505.50098,165.42897,554.6807,203.14668,1.58,27.02,clone,180,3.9901981,506,3.270706
006065.png,person,988.0648,157.61383,1009.51306,224.75015,-2.66,19.62,clone,202,2.2655718,1008,2.091456
006065.png,car,541.8275,167.20793,560.7176,192.69032,1.61,35.55,clone,191,4.377305,541,3.416898
006065.png,car,568.77106,168.41045,585.817,182.91782,-1.94,69.58,clone,181,9.311101,568,8.982979
006066.png,car,1.7045541,185.84814,301.39462,337.36276,0.62,8.12,clone,335,1.0579096,2,0.6812767
006066.png,car,270.57065,176.4941,409.02356,242.00168,-2.74,17.63,clone,241,1.8466105,270,1.403671
006066.png,car,730.13116,177.36026,832.03424,218.00311,-2.31,26.55,clone,179,3.9541981,792,3.265642
006066.png,car,627.9509,175.96802,665.9663,204.85246,-1.76,38.8,clone,188,5.749176,642,4.9872007
006066.png,car,465.54294,172.0161,507.02597,205.98186,-2.96,34.28,clone,202,4.5039225,465,2.7832637
006067.png,car,444.34497,175.92584,497.2332,218.7765,1.52,25.85,clone,203,4.1054583,480,3.1597528
006067.png,person,692.9176,171.21225,710.955,212.50694,1.09,26.22,clone,210,4.7782173,699,3.6773689
006067.png,car,535.8951,174.61786,588.37427,198.8986,2.56,45.92,clone,189,6.427376,544,4.2456217
006067.png,car,340.13602,178.35759,422.0781,211.462,0.91,34.35,clone,205,4.8917685,371,3.805441
006067.png,car,2.7819579,180.4599,105.996284,239.5711,1.98,20.67,clone,230,2.4232657,104,2.1861997
006067.png,truck,475.5985,155.50648,565.2167,204.2104,-3.0,56.71,clone,203,5.6641736,480,3.1597528
006068.png,person,1046.7733,152.21095,1123.4734,315.89932,1.02,7.61,clone,274,1.11976,1079,0.9962856
006068.png,car,526.5581,176.52762,568.5666,209.44687,2.56,28.74,clone,178,3.701801,526,1.6921475
006068.png,car,0.4778385,217.59143,254.49805,371.24973,2.13,4.57,clone,370,0.86773956,0,0.43753347
006068.png,car,629.86365,173.77899,732.93286,207.67017,2.61,32.4,clone,192,5.1229887,635,4.2202973
006068.png,truck,92.00079,159.21529,141.75687,214.91464,-2.46,42.78,clone,172,3.7560532,92,2.654628
006068.png,car,358.11517,174.28047,507.98755,228.62068,0.24,22.61,clone,180,3.0648375,506,1.7877189
006069.png,car,580.3459,174.24117,633.38245,219.02472,-1.56,26.25,clone,187,3.8553467,628,2.9984012
006069.png,car,243.98442,189.81287,341.59824,231.73929,1.93,25.36,clone,226,2.956393,290,1.03342
006069.png,car,421.37476,179.3629,460.89133,204.7943,1.84,46.68,clone,203,5.6624017,429,2.7188518
006069.png,car,442.97495,179.4569,475.54022,202.72934,1.78,52.55,clone,193,6.5117645,442,5.5052714
006069.png,car,632.39825,172.58046,695.28375,197.47385,-0.85,48.83,clone,196,6.710135,632,3.5253482
006070.png,person,607.25946,165.99129,651.2112,302.0098,-1.64,8.95,clone,249,1.8840336,646,1.130138
006070.png,person,665.1211,165.93712,719.42786,300.89203,-1.73,9.24,clone,299,1.6662986,714,1.2289207
006070.png,person,232.93382,160.27293,287.49658,311.49823,-1.27,8.56,clone,310,1.6157401,284,0.8502127
006070.png,person,725.6264,167.93416,744.5873,220.99837,-1.5,18.16,clone,197,2.0275643,725,1.5593016
006070.png,car,477.30753,168.47636,524.3234,202.62924,1.66,42.93,clone,201,5.7351418,477,4.72828
006071.png,person,772.14685,156.63028,814.2923,262.42493,-1.87,10.93,clone,183,1.6166409,804,1.4192965
006071.png,person,674.58826,158.53954,700.7753,190.64867,-1.69,19.63,clone,189,2.3385918,674,1.3181546
006072.png,car,0.019455738,178.33502,72.95761,233.4567,2.27,20.12,clone,230,3.200305,0,2.5575063
006072.png,car,63.85155,168.7055,196.57349,225.41196,2.2,24.64,clone,210,3.5272577,63,2.8242433
006073.png,car,815.7477,190.80139,1042.0524,318.259,-1.89,9.19,clone,260,1.202587,980,0.96271914
006073.png,car,782.6954,180.14714,886.30975,259.51614,-1.81,15.11,clone,256,1.7396966,885,1.0495347
006073.png,car,416.5076,172.79185,477.06693,208.98465,2.0,36.94,clone,194,4.835176,448,4.4361444
006073.png,car,726.84143,177.23392,781.8697,219.60657,-1.57,27.08,clone,211,3.6796837,780,2.3975263
006073.png,car,714.60065,177.35121,735.7795,197.99438,-1.59,37.92,clone,196,5.1366534,734,3.562214
006074.png,car,608.3918,178.95572,651.36194,210.95952,-1.57,29.91,clone,199,4.411486,642,3.6109903
006074.png,car,452.57373,184.48863,530.6503,231.81572,1.79,22.99,clone,221,2.9496493,500,2.6333036
006074.png,car,510.7629,179.39874,546.8561,214.68839,1.66,29.84,clone,213,3.4690104,510,2.7035735
006074.png,car,531.67755,177.03258,556.71277,204.71632,1.69,41.72,clone,203,4.4124107,531,3.3233068
006075.png,car,578.13367,167.58534,616.16187,208.4171,-1.65,36.38,clone,196,4.334006,595,4.056699
006075.png,person,517.7193,168.37424,538.64606,233.64005,2.09,20.17,clone,232,3.1673455,518,2.479705
006075.png,person,494.1451,168.48715,515.9614,233.88524,2.07,19.84,clone,188,3.308045,500,2.3100002
006075.png,person,461.3109,174.51126,473.0629,199.92313,1.76,31.84,clone,80,4.8019786,659,2.5906334
006076.png,car,0.03891751,128.91338,134.09297,278.04337,0.84,10.66,clone,199,1.1586951,0,0.9306603
006076.png,person,830.39526,154.89159,874.5641,315.99533,2.78,7.7,clone,255,1.0961285,859,0.9130987
006077.png,car,0.049895525,207.91655,115.76169,349.48596,-2.37,5.86,clone,329,0.8226229,2,0.6551805
006077.png,car,635.92365,178.91699,671.87463,207.86769,-1.65,37.75,clone,201,5.5411344,651,4.849771
006077.png,car,445.6526,178.1148,511.67725,213.24689,0.2,31.21,clone,201,3.730905,445,2.5569346
006077.png,car,723.31744,183.25443,857.8695,230.9986,-0.28,23.18,clone,222,2.9469357,856,1.7785928
006077.png,car,310.49683,175.59999,444.24622,243.3052,-2.87,17.89,clone,242,1.9630891,310,1.4684067
006077.png,car,186.40706,179.68109,411.7214,275.7534,0.53,15.44,clone,256,1.4915061,186,0.9614698
006077.png,car,0.895038,190.28871,299.49866,332.54437,0.58,10.83,clone,329,1.005547,2,0.6551805
006077.png,car,845.22504,181.49908,989.458,269.70517,-0.51,13.45,clone,210,1.7134141,988,1.3414382
006077.png,car,898.42725,194.07419,1187.0988,290.16214,-0.6,11.18,clone,210,1.5968841,991,1.3338075
006078.png,car,0.4540752,207.86617,368.07794,372.18195,2.04,6.6,clone,371,0.86643994,85,0.5855383
006078.png,car,-0.088918045,224.63098,91.48667,306.48883,2.3,7.01,clone,305,0.80237556,90,0.6439401
006078.png,car,648.7032,176.17256,702.79926,220.92674,-1.66,28.54,clone,207,3.7520535,693,2.8750556
006078.png,car,336.17227,194.87804,469.34552,278.20566,1.84,13.86,clone,277,1.7552875,336,0.9650359
006078.png,car,785.13794,163.87819,935.0171,218.64174,2.79,21.45,clone,180,2.8922687,934,0.823294
006078.png,car,776.21454,154.44261,915.0873,211.86165,2.83,24.46,clone,185,3.3902779,914,2.5449638
006078.png,car,481.95966,183.39835,516.8716,210.1059,1.71,44.01,clone,209,5.340382,481,4.0750227
006079.png,car,224.52179,170.77821,284.45947,201.84883,-1.1,43.0,clone,186,5.9967227,239,5.544604
006079.png,car,304.5276,173.55806,339.1524,194.81409,-1.22,54.11,clone,183,7.350374,328,6.8299885
006079.png,car,569.1132,173.54236,608.1387,206.22504,-1.57,34.45,clone,196,4.804929,597,4.3283987
006080.png,car,368.05023,180.47589,487.2741,264.72855,1.79,14.75,clone,236,2.8031907,369,1.6645447
006080.png,car,524.99493,179.09058,560.9916,205.66054,1.67,39.83,clone,198,6.335372,538,5.3543415
006080.png,car,566.05554,178.05927,587.49164,193.1349,1.63,72.27,clone,192,8.81627,566,7.655523
006080.png,car,370.6341,175.46541,400.2029,196.65271,1.88,66.14,clone,195,8.045693,399,1.9658794
006080.png,car,587.92584,177.1213,631.0126,215.83014,-1.57,30.48,clone,204,4.5065174,588,3.9954479
006081.png,car,0.01146061,185.99548,83.13507,226.38078,-0.9,24.83,clone,218,3.252649,0,2.8359592
006081.png,car,256.75354,185.35202,445.63312,292.15375,1.89,11.82,clone,270,2.0343208,320,1.2352488
006081.png,car,247.3641,178.32718,300.57254,206.19864,-1.11,43.32,clone,172,5.714918,124,4.9604254
006081.png,car,294.8727,176.66905,333.38754,202.4542,1.99,48.3,clone,200,5.663574,319,1.4541734
006081.png,car,540.0745,176.08003,569.69727,199.20085,1.63,53.14,clone,198,6.591302,540,5.496339
006081.png,car,484.39963,171.93552,540.66284,215.4155,1.69,30.01,clone,178,4.496571,499,3.5818987
006081.png,car,583.86755,175.52893,623.66644,208.49834,-1.56,33.74,clone,198,4.7515397,612,4.2401648
006082.png,car,849.6269,171.56111,1241.6704,370.27805,-2.13,3.94,clone,310,0.6368388,1231,0.40328148
006082.png,car,739.847,162.68985,951.32837,315.7255,-1.84,9.25,clone,310,1.1617025,950,0.5739738
006082.png,car,713.69806,180.45526,773.0645,258.73065,-1.73,14.77,clone,229,1.8258727,772,1.2540176
006082.png,person,691.26825,173.60405,707.37854,214.01904,0.52,28.63,clone,209,3.8113103,706,2.958862
006082.png,car,515.9128,173.79419,554.725,207.36241,1.68,41.26,clone,186,5.6040783,524,4.715233
006082.png,person,620.0617,176.93263,630.2901,201.38812,-0.09,46.51,clone,191,6.8665056,626,5.820882
006082.png,car,366.76898,189.0969,464.01846,246.78424,1.85,18.58,clone,229,2.482838,366,1.6221609
006082.png,car,0.716073,214.46117,238.23293,371.15875,2.24,6.06,clone,369,0.8707179,0,0.57231784
006082.png,car,178.55174,188.76366,378.0513,301.94394,2.01,11.39,clone,274,1.4376869,178,0.8811485
006083.png,person,758.32526,163.79521,800.1577,275.07013,-1.9,10.22,clone,204,1.4968616,786,1.3202655
006084.png,car,587.63934,166.76367,648.216,222.31139,-1.58,22.98,clone,196,3.9810915,645,2.6601489
006084.png,car,808.36633,175.87628,1058.4044,305.78152,-1.23,9.17,clone,220,1.2553384,918,0.95838684
006084.png,car,779.2762,169.98843,892.6823,240.06093,-1.11,12.92,clone,230,1.7202623,891,0.9870768
006084.png,car,678.3937,153.28757,789.6603,219.55746,-0.93,30.96,clone,218,3.34686,788,1.6346413
006084.png,car,655.9955,170.6603,680.9074,199.12036,-0.82,48.84,clone,198,6.333325,679,4.1689777
006084.png,car,415.941,176.95282,450.58908,203.24379,1.84,42.99,clone,197,5.6483536,415,4.718226
006084.png,car,462.55173,178.61473,483.8449,193.80109,1.83,59.39,clone,192,7.7604747,462,6.95903
006084.png,car,296.5691,171.24014,385.5619,216.7457,1.98,37.45,clone,215,3.8816202,296,3.1615388
006085.png,car,771.0107,193.78082,1240.8021,370.5716,1.14,5.37,clone,369,1.0415373,984,0.4720806
006085.png,car,448.51843,178.01875,664.5939,281.59622,2.16,12.27,clone,256,1.8844644,503,1.3199263
006086.png,car,1175.6741,178.57333,1241.8503,272.33936,-0.56,11.44,clone,224,2.035071,1239,1.4368985
006086.png,car,12.232454,183.36264,241.83882,256.4114,0.75,15.82,clone,211,2.4300342,17,1.8052328
006087.png,car,553.19635,153.58972,611.38776,205.3027,-1.63,27.95,clone,196,3.6798213,577,3.321806
006087.png,person,313.99097,158.26802,365.23517,299.37256,2.09,9.17,clone,168,1.7215816,322,1.0920419
006087.png,person,258.22104,163.13524,308.8574,293.57422,2.04,8.66,clone,164,1.6116154,295,1.105641
006087.png,person,371.23962,164.63408,391.26694,221.18307,1.86,20.83,clone,175,2.789585,371,2.243386
006088.png,person,681.50604,168.10178,742.43787,345.97162,-1.66,6.62,clone,176,1.3473904,719,0.7897971
006088.png,person,745.3905,161.94669,827.34717,348.85498,-1.77,6.69,clone,347,1.1887599,797,0.8442273
006088.png,person,207.47316,159.90375,284.35626,343.66077,-1.13,6.96,clone,278,1.260267,263,0.8880259
006088.png,person,799.76776,163.20374,822.0088,210.77269,-2.4,17.14,clone,196,1.6278837,802,0.8564603
006088.png,person,833.6359,165.21965,855.28326,215.02728,2.15,22.28,clone,185,2.7753665,835,2.5060925
006088.png,person,875.5258,160.6679,910.87225,253.74083,-1.61,11.8,clone,252,1.5868908,893,0.86091536
006088.png,car,531.469,166.11787,585.06995,206.93295,1.67,37.33,clone,202,4.893435,572,4.2428203
006089.png,person,813.221,159.26152,893.9444,302.1429,2.79,8.61,clone,188,1.2824137,873,1.0071883
006090.png,car,285.7929,182.55219,398.05917,270.95813,-2.71,14.26,clone,232,1.7670131,285,1.1884766
006090.png,car,940.46893,172.383,1002.31213,211.01157,-2.01,28.69,clone,199,3.7856853,996,3.4868999
006090.png,car,374.08356,187.77115,449.8412,243.42252,-2.87,22.01,clone,225,2.3613284,374,1.7122306
006090.png,car,385.45648,178.52931,488.20062,224.36557,-2.87,24.28,clone,223,2.8705568,385,1.7952033
006090.png,car,644.3209,177.31366,667.87177,199.83385,-0.04,44.39,clone,189,7.040089,660,5.8358426
006091.png,car,641.1149,162.4677,687.2786,205.83363,-1.72,30.88,clone,180,4.785338,650,3.804213
006092.png,car,55.735218,172.63799,158.16011,209.98163,2.21,30.11,clone,201,3.5754902,81,1.0380828
006092.png,car,168.84267,166.33467,244.40688,201.49501,-1.06,37.79,clone,193,5.1933336,177,3.597368
006092.png,car,238.00507,165.66725,293.40237,195.54308,-1.13,45.0,clone,183,6.5370526,268,5.8862734
006092.png,car,577.3186,169.34935,639.25385,223.3011,-1.59,23.2,clone,174,3.345908,599,2.8050735
006093.png,person,949.7506,143.17607,1005.33167,298.46185,-2.03,9.62,clone,297,1.5037862,986,1.1822276
006093.png,car,392.82266,189.76064,509.18094,255.15544,1.89,18.06,clone,239,2.5369544,448,2.1356606
006093.png,car,722.18036,172.22862,797.8471,235.96689,-1.64,19.81,clone,186,2.8143032,787,2.1266196
006093.png,car,659.31555,169.10951,695.4282,193.96596,1.85,58.22,clone,187,8.433152,674,7.583548
006094.png,car,159.85283,197.65428,366.94968,271.49402,-2.75,14.68,clone,270,1.9644368,303,1.7703176
006095.png,car,822.6629,183.01643,936.23773,253.752,-1.78,17.37,clone,234,2.5460048,906,1.9968712
006095.png,person,256.38614,173.83673,310.3607,221.11482,-1.82,7.73,clone,220,1.1343104,264,0.9313868
006095.png,car,772.7187,166.56198,825.95776,214.15993,-1.66,33.76,clone,213,4.7912626,824,3.3424046
006096.png,car,686.83093,192.04778,785.58856,243.41257,-0.85,21.31,clone,195,2.4672842,725,2.3164973
006097.png,car,459.33572,172.01686,506.01312,189.20085,0.06,52.26,clone,187,4.2901587,492,2.3555908
006097.png,car,331.69254,177.77985,467.92337,218.9811,-2.95,25.15,clone,217,3.4146411,461,2.1606417
006097.png,car,649.00354,175.4852,719.4859,230.7266,-1.71,22.31,clone,7,3.0747626,402,2.718676
006097.png,car,444.3599,180.0584,531.15137,240.93103,1.73,18.46,clone,43,2.5934663,488,2.1325045
006097.png,car,0.81463325,182.07756,286.1673,306.18225,-2.65,9.54,clone,305,1.1639512,3,0.6819497
006097.png,car,0.038476557,203.43835,166.5163,323.30896,0.72,7.08,clone,322,0.94287485,2,0.66175634
006097.png,car,838.6067,231.3243,1241.2343,370.95035,-2.17,3.78,clone,366,0.71764326,1229,0.37024474
006098.png,car,668.6783,175.87392,745.85614,234.4101,1.66,19.63,clone,224,3.0414774,721,2.3190432
006098.png,car,741.40674,171.74783,780.84607,202.47336,-1.55,35.71,clone,201,5.1652446,741,3.0111914
006098.png,car,845.23376,161.16989,892.8579,201.60168,-1.63,34.38,clone,166,4.9765244,864,4.2395034
006099.png,truck,584.3659,141.03998,643.8312,208.73495,-1.57,42.57,clone,155,5.260939,624,4.3420467
006099.png,car,0.05729611,216.94626,71.31168,267.6937,2.27,17.32,clone,266,2.5063512,54,2.043909
006100.png,car,0.1197326,200.77481,69.46332,260.46796,2.28,15.66,clone,210,2.1503992,0,1.7920661
006100.png,car,174.08856,189.5344,262.13516,225.32954,2.04,32.13,clone,224,3.9496953,261,3.291877
006101.png,car,592.002,181.9682,611.0433,199.90211,1.57,57.55,clone,185,7.0476346,592,6.502448
006102.png,person,975.9725,160.22786,1039.4327,296.6719,1.09,8.87,clone,168,1.403967,1009,1.1529152
006102.png,car,473.4239,178.14134,564.5505,214.503,2.54,29.98,clone,184,3.6250718,507,1.7596507
006102.png,car,0.6014298,203.38435,336.41458,371.6557,1.9,7.16,clone,364,1.1905572,33,0.6590713
006102.png,car,631.9292,174.20383,731.34076,206.85452,2.62,33.6,clone,199,5.198214,638,4.361037
006102.png,truck,99.63898,160.64806,177.25291,214.55022,-2.51,43.51,clone,213,3.7428985,165,1.0177109
006102.png,car,314.05573,175.22043,454.26044,227.60663,0.3,23.56,clone,192,3.2848988,318,2.4322448
006103.png,car,666.4336,184.35193,745.6348,238.58365,-1.7,20.83,clone,216,2.7478142,728,2.44796
006103.png,car,418.81363,189.21333,528.0519,265.05365,-1.43,20.8,clone,233,2.1452353,421,1.7011478
006103.png,car,527.94684,185.3137,564.76544,218.73103,-1.5,33.66,clone,215,4.3794823,527,2.8171477
006103.png,car,625.56134,178.05225,645.49695,198.78268,-1.62,54.09,clone,197,7.689593,644,5.121214
006104.png,car,530.5097,181.85028,561.98816,207.13245,1.66,43.0,clone,195,5.5979247,537,5.0354247
006105.png,car,485.8627,183.58607,509.06583,198.03464,1.45,48.99,clone,197,8.178703,486,7.527176
006106.png,car,422.49246,187.24112,507.83182,236.84393,1.8,21.78,clone,229,2.7719078,430,2.4405594
006106.png,car,902.1522,213.61739,1241.3544,371.92432,-2.11,5.86,clone,370,0.7324109,1240,0.4887827
006106.png,car,780.7082,181.97667,957.0573,288.6365,-1.94,11.62,clone,287,1.422399,956,0.82054096
006106.png,car,739.90466,180.41403,821.4462,246.55324,-1.76,16.81,clone,220,2.0292358,820,1.419833
006106.png,car,484.31787,183.61838,524.97675,222.56892,1.77,27.45,clone,214,3.3018448,484,2.5537045
006106.png,car,716.6435,179.94044,769.3093,230.06691,-1.72,22.24,clone,206,2.6841884,768,1.9316555
006106.png,car,517.5694,179.61453,546.7314,213.77077,1.74,32.91,clone,212,4.6573663,517,3.3992317
006106.png,car,695.5068,175.47592,729.1753,214.2299,-1.69,27.59,clone,213,3.9639702,728,2.8016436
006106.png,car,552.9508,179.91656,583.91846,202.85988,1.71,48.75,clone,187,6.080212,555,5.4240837
006107.png,car,812.0731,170.0568,989.3318,229.94287,-0.41,18.44,clone,185,2.417085,936,1.9707478
006107.png,car,614.5302,169.2348,649.172,195.53423,-1.65,40.62,clone,179,5.638199,644,4.986268
006108.png,car,631.4929,174.93024,660.41943,199.89043,-1.66,51.75,clone,196,5.8273473,659,5.1374154
006108.png,car,711.00867,175.36348,757.3956,204.29427,-1.78,39.67,clone,196,5.7835994,732,5.1170883
006108.png,car,797.8791,176.77129,862.99646,203.25418,-2.44,41.02,clone,176,5.664739,861,3.8720784
006109.png,car,205.67473,174.08261,327.03345,226.34908,2.09,22.32,clone,204,3.656664,212,2.6942873
006109.png,car,692.1717,171.4736,732.3891,201.33884,-1.61,36.56,clone,176,5.2991514,724,4.45035
006109.png,car,817.5199,171.48239,834.35925,182.20012,3.11,67.23,clone,171,4.2561564,824,3.777064
006109.png,car,889.95953,165.16623,931.6541,179.39769,3.05,65.59,clone,178,7.9225874,930,6.2177596
006109.png,car,1045.0782,159.34515,1088.8182,174.8166,2.84,62.18,clone,159,5.5522013,1053,1.4389261
006110.png,car,993.1859,284.2737,1241.6124,372.19666,-2.49,2.59,clone,316,0.6055166,1168,0.3455811
006110.png,car,740.5866,211.38661,1096.034,371.2492,-2.02,7.41,clone,361,0.83543915,1095,0.44090024
006110.png,car,669.4871,197.53358,813.10065,299.1758,-1.85,11.97,clone,298,1.3806286,812,0.85692096
006110.png,car,609.7014,184.6806,701.6852,260.8445,-1.77,17.28,clone,47,2.0170026,1234,1.4294238
006110.png,car,291.0389,205.82861,396.45978,287.20023,1.8,13.48,clone,269,1.6354207,291,0.9072895
006110.png,car,1.0967577,216.39485,319.1517,371.64893,1.92,7.06,clone,346,0.83404356,20,0.4727992
006110.png,car,565.9281,187.81033,597.50836,225.72626,-1.67,29.71,clone,223,3.8117952,596,2.7720475
006110.png,car,453.67877,184.99506,482.74802,208.93776,1.57,46.43,clone,207,5.50226,453,3.5410695
006111.png,car,586.7577,171.98245,647.00696,226.58691,-1.55,22.11,clone,215,3.137859,633,2.6316779
006111.png,car,677.4113,174.2402,725.86816,210.35307,-1.68,29.31,clone,200,4.0835123,694,3.6953948
006111.png,car,953.267,165.04242,1018.77216,186.50772,-2.02,37.35,clone,185,5.1899796,1017,4.2460513
006111.png,car,1008.8374,155.49316,1098.0022,197.5136,-2.09,31.72,clone,196,4.2683825,1097,3.409787
006112.png,car,573.8411,173.51611,598.6286,188.32027,1.82,70.39,clone,182,8.550723,578,7.9383764
006112.png,car,723.013,168.70975,741.537,183.32805,-1.54,63.28,clone,173,7.9408364,737,7.5029655
006113.png,car,929.0438,285.40363,1242.1488,372.15598,-2.33,2.41,clone,360,0.65027666,1060,0.42327347
006113.png,car,445.11298,194.8397,550.82764,270.06995,1.74,16.43,clone,269,2.2958398,445,1.6081307
006113.png,car,759.2279,222.74193,966.1681,358.9459,-1.77,8.29,clone,357,1.0339379,965,0.50181156
006113.png,car,698.28394,204.39021,804.9049,284.96005,-1.75,14.5,clone,283,1.6641622,803,0.9166509
006113.png,car,663.3691,199.67712,716.4042,255.31837,-1.72,19.88,clone,254,2.5953345,715,1.8177161
006113.png,car,643.2181,197.07826,681.42535,235.38217,-1.67,31.54,clone,234,3.9200356,680,2.426203
006113.png,car,560.98517,190.8767,587.63434,216.5749,1.64,47.65,clone,215,6.496931,560,4.0232625
006114.png,car,0.24214414,171.42616,118.67969,370.10995,-2.29,5.09,clone,335,0.7618738,2,0.5875255
006114.png,car,663.87946,176.58363,699.7642,208.30133,-1.67,36.41,clone,207,5.087277,698,3.0775928
006114.png,car,542.93506,180.57747,576.68475,207.2949,1.65,42.25,clone,198,5.864694,568,5.215136
006114.png,car,581.73096,175.96317,616.97174,203.61853,-1.45,53.25,clone,189,7.640591,590,6.5431304
006115.png,car,474.0212,185.9711,527.7398,223.87912,1.67,28.37,clone,213,3.7322695,488,3.2499142
006115.png,car,248.6956,188.67659,418.72644,244.24905,3.11,20.34,clone,218,2.699894,258,2.300995
006116.png,car,596.3008,171.928,631.5981,202.01443,-1.58,42.04,clone,189,6.071297,617,5.5522327
006116.png,car,0.05194983,204.27632,100.00926,268.8844,2.23,16.2,clone,267,2.1977494,99,1.8737313
006116.png,car,335.4882,182.43768,386.81433,213.19713,1.91,37.58,clone,201,5.4765263,358,4.89889
006116.png,car,303.2885,182.01926,349.81082,213.14384,1.94,42.31,clone,199,5.6584697,348,4.925896
006117.png,car,0.3664804,209.22855,287.8052,371.92267,2.26,4.47,clone,370,0.63189435,0,0.41719708
006117.png,car,214.23083,169.06323,438.03885,343.56195,1.95,8.8,clone,305,1.1019326,214,0.6175641
006117.png,car,714.6336,180.65256,817.1572,246.63278,-1.8,17.53,clone,198,2.2890387,808,2.032699
006117.png,car,431.34918,178.65633,524.6874,252.67296,1.77,17.94,clone,218,2.397305,432,1.3754101
006117.png,car,685.3017,169.17729,768.11865,230.36014,-1.76,23.53,clone,213,2.9638805,765,2.065884
006117.png,car,497.92413,179.23106,537.69104,232.91632,1.7,22.74,clone,220,2.6323762,497,2.17092
006118.png,person,619.40485,165.19453,629.00354,184.26973,3.11,63.75,clone,183,8.010668,625,7.1429853
006118.png,person,474.9765,175.51195,483.5805,190.85072,0.24,62.11,clone,189,7.6817346,482,7.0057316
006119.png,car,576.0208,179.5603,634.8783,233.11208,-1.53,22.19,clone,205,2.9637282,576,2.5502083
006119.png,train,741.9035,1.4655925,1239.9686,301.84824,0.99,9.38,clone,21,1.3568145,1161,0.5847829
006120.png,car,259.5567,183.18881,438.53284,294.801,1.87,12.57,clone,272,2.0824244,320,1.3384438
006121.png,person,686.90564,147.73215,704.397,203.82135,-0.33,22.01,clone,202,3.371136,686,3.256789
006121.png,person,274.46487,144.45369,303.61066,197.42628,0.48,11.66,clone,184,1.6816531,274,1.2591695
006121.png,person,893.36426,142.80148,1001.97327,350.28424,0.71,6.16,clone,196,0.9943728,970,0.73941517
006121.png,person,884.80304,144.6296,961.75854,336.74713,0.9,7.14,clone,144,0.8429891,889,0.71076906
006121.png,person,815.2087,144.15776,898.3811,367.7938,0.6,6.34,clone,155,0.895791,845,0.62163436
006121.png,person,567.19446,142.67769,604.4332,234.69179,1.29,13.7,clone,165,2.1312044,582,1.8376044
006121.png,person,604.28613,140.06345,636.7281,232.95328,1.3,14.02,clone,140,2.1616786,625,1.8062608
006121.png,person,534.0439,147.18959,560.25934,223.98392,1.4,15.5,clone,222,2.4201787,543,2.1096509
006121.png,person,440.57574,146.53722,463.15353,207.37297,1.52,15.16,clone,204,2.2558978,462,1.2617811
006121.png,person,470.6124,145.52269,491.75323,217.15935,1.33,16.0,clone,216,2.7541525,470,1.4233174
006121.png,person,484.20593,145.22844,506.3721,218.5955,1.29,16.33,clone,183,2.468351,497,2.1904066
006121.png,person,513.72156,146.71483,533.15753,218.58485,1.3,16.51,clone,176,2.6348202,532,2.2087495
006122.png,person,649.9227,169.54541,688.3003,275.9581,-1.61,11.2,clone,174,2.255919,671,1.3357141
006122.png,person,698.3061,164.71779,744.65485,274.95193,-1.69,11.44,clone,242,2.0195575,732,1.5331191
006122.png,person,351.09082,165.69818,395.34338,283.60284,-1.35,10.85,clone,225,1.8803887,371,1.394999
006122.png,person,741.11053,165.60101,763.34686,227.64943,-1.53,22.29,clone,196,2.7155638,741,1.6909691
006123.png,car,399.64847,182.12474,474.64453,238.24237,1.67,19.72,clone,218,2.657117,404,2.3248699
006123.png,person,714.97943,168.66429,736.9213,220.90842,1.21,22.55,clone,219,4.179494,725,3.1975698
006123.png,car,507.32007,175.63242,571.56476,203.20398,2.59,42.43,clone,199,5.8658366,536,3.4584606
006123.png,car,342.95435,177.4978,413.91635,218.50198,1.07,29.48,clone,217,4.2195134,404,2.3280594
006123.png,car,627.49286,174.3232,700.30035,197.67778,2.68,46.0,clone,186,6.5971074,660,5.932471
006123.png,truck,411.70856,155.27422,484.01984,196.23094,-2.91,53.51,clone,195,4.357205,460,2.498966
006124.png,car,710.58704,162.77449,733.9848,182.76492,-1.61,67.09,clone,181,8.228415,710,7.197267
006124.png,truck,-0.25036597,99.988716,181.69135,240.84001,0.51,19.67,clone,99,2.3584695,180,1.5940415
006125.png,car,439.5126,185.93335,501.46866,238.32494,-1.43,22.51,clone,219,2.9790862,442,2.6075456
006125.png,car,478.86816,183.98083,518.4131,226.29509,1.72,29.11,clone,220,3.2056658,478,2.6477914
006125.png,car,498.95108,176.80417,525.7737,207.88054,1.65,45.86,clone,206,4.2632856,498,3.1126204
006125.png,car,112.905716,180.11174,314.06094,259.00937,-2.83,16.37,clone,249,1.7450187,126,1.0959468
006126.png,car,824.02954,193.66888,1241.69,370.62927,-2.1,4.83,clone,359,0.62525284,1197,0.38800198
006126.png,car,709.6807,185.60101,893.91974,299.8088,-1.84,10.76,clone,286,1.4499842,892,0.6707345
006126.png,car,402.1499,178.28587,467.9204,213.27695,-2.87,33.07,clone,212,4.07906,402,2.4432538
006126.png,car,671.3753,170.13687,711.89075,196.37474,1.4,46.57,clone,189,6.062201,686,5.490266
006126.png,car,557.5911,176.59653,591.09814,201.54282,1.58,47.9,clone,195,6.375573,579,5.702895
