filename,class,truncated,occluded,observation angle,xmin,ymin,xmax,ymax,height,width,length,xloc,yloc,zloc,rot_y,depth_y,depth_min,depth_mean,depth_x,depth_median,depth_max,depth_mean_trim
000228.png,person,0.0,0,-1.76,868.33,164.92,890.59,235.81,70.89000000000001,22.25999999999999,0.5,6.32,1.47,17.06,-1.41,189,2.0506454,2.554362,869,2.262651,8.108959,2.2609916
002980.png,car,0.0,0,-1.58,594.03,179.45,636.41,219.52,40.07000000000002,42.379999999999995,3.69,0.17,1.85,30.22,-1.57,188,3.9105465,4.409352,630,4.1670103,9.361689,4.17622
002068.png,car,0.0,0,1.75,334.67,175.18,479.05,289.38,114.19999999999999,144.38,3.85,-3.13,1.58,11.65,1.5,288,1.2996025,1.680033,340,1.427541,4.9876466,1.460904
000336.png,person,0.0,2,1.95,959.8,150.99,997.67,249.56,98.57,37.870000000000005,0.56,6.66,1.19,13.05,2.41,247,1.5870122,1.8583949,959,1.7326936,2.1839986,1.7547444
005129.png,car,0.0,0,-0.99,603.03,192.01,838.51,325.67,133.66000000000003,235.48000000000002,3.17,1.53,1.68,9.56,-0.84,272,0.99443805,1.1879312,701,1.1003487,2.3471556,1.1079166
006963.png,car,0.0,1,2.03,174.3,189.57,231.03,214.45,24.879999999999995,56.72999999999999,4.08,-26.79,2.64,47.54,1.51,213,5.0483265,6.13081,190,6.109806,7.141789,6.1054792
004788.png,person,0.0,0,3.13,391.02,165.53,409.82,212.58,47.05000000000001,18.80000000000001,1.03,-7.82,1.23,27.57,2.85,211,3.0898297,4.196317,398,3.335529,9.517892,3.4473333
000910.png,car,0.0,1,1.94,211.1,198.28,377.53,294.57,96.28999999999999,166.42999999999998,3.72,-5.79,1.99,13.61,1.55,288,1.4968916,1.8323051,211,1.6487298,3.6226904,1.622698
000152.png,car,0.0,1,1.72,453.56,185.34,532.94,243.89,58.54999999999998,79.38000000000005,4.1,-3.18,1.79,20.12,1.56,242,2.265526,3.2216003,453,2.5812514,8.42473,2.5448682
003350.png,car,0.0,3,-1.53,680.21,137.21,713.8,177.03,39.81999999999999,33.58999999999992,4.43,5.56,0.25,45.84,-1.41,145,4.1784925,4.635172,710,4.5196476,7.898737,4.5198917
000919.png,car,0.0,0,1.68,519.67,179.11,555.7,205.92,26.809999999999974,36.030000000000086,4.93,-4.05,1.77,40.69,1.58,201,5.187589,5.6160984,529,5.440014,8.578821,5.459927
000794.png,car,0.0,0,-1.57,716.6,176.12,739.27,196.19,20.069999999999993,22.66999999999996,4.21,8.83,1.7,54.08,-1.41,195,7.0898347,7.6150565,730,7.5212135,8.627919,7.55983
003784.png,person,0.0,0,2.06,204.89,190.59,235.56,267.91,77.32000000000002,30.670000000000016,0.41,-8.01,1.91,14.72,1.57,266,1.7913957,1.9719214,234,1.9499639,2.3077853,1.9540976
001049.png,person,0.0,1,1.38,354.81,157.76,382.81,239.44,81.68,28.0,1.13,-5.96,1.36,17.05,1.05,238,1.9156237,2.4177709,374,2.0816336,7.3331275,2.095806
002018.png,car,0.0,2,0.2,486.46,181.27,623.21,237.33,56.06,136.75000000000006,3.42,-1.48,1.68,19.55,0.12,184,0.6850333,1.6475228,600,0.9538288,7.3306108,1.5217555
002944.png,person,0.0,0,1.84,398.4,163.86,464.74,329.59,165.72999999999996,66.34000000000003,0.77,-1.94,1.5,7.67,1.59,175,0.90198106,1.2089974,430,1.0209582,3.167558,1.0373986
003378.png,car,0.0,0,1.89,308.65,177.65,369.17,221.94,44.28999999999999,60.52000000000004,6.58,-18.81,3.23,50.37,1.54,210,4.3482876,4.6962547,334,4.552427,6.0012636,4.5767035
001409.png,person,0.83,0,-0.84,1213.81,112.15,1241.0,323.98,211.83,27.190000000000055,1.04,6.13,1.35,6.54,-0.11,317,0.5252859,1.1736101,1239,0.9402443,3.2039418,0.9571072
004215.png,person,0.0,1,2.85,568.65,165.79,581.32,199.92,34.129999999999995,12.670000000000073,1.08,-1.89,1.48,39.9,2.81,198,4.803173,5.1419344,569,5.087278,6.4765563,5.0924706
001624.png,person,0.0,1,-0.67,1054.0,158.93,1103.21,293.02,134.08999999999997,49.210000000000036,0.51,6.18,1.54,9.54,-0.11,232,1.1418134,1.5809476,1054,1.2238151,2.3083363,1.2511741
006527.png,car,0.0,2,0.36,345.53,168.2,490.18,226.47,58.27000000000001,144.65000000000003,4.02,-5.98,1.61,22.54,0.11,211,2.575449,3.427327,345,2.1698933,6.9853053,2.3833327
005512.png,car,0.0,1,-1.91,771.41,150.47,1010.43,335.64,185.17,239.01999999999998,3.71,3.26,1.68,9.26,-1.58,334,0.708761,1.2573447,1009,1.0030841,3.563191,1.0388683
005660.png,car,0.0,0,-1.37,360.52,187.54,509.82,301.28,113.73999999999998,149.3,4.05,-2.7,1.75,11.8,-1.6,218,1.2499872,1.6255119,372,1.3658435,5.389627,1.3810648
004202.png,car,0.0,3,1.73,439.07,162.24,487.89,212.32,50.079999999999984,48.81999999999999,5.78,-8.52,2.18,42.31,1.53,211,4.791623,5.3386974,486,5.1911144,8.844285,5.197054
001274.png,car,0.0,1,-1.72,536.14,183.52,568.65,208.24,24.72,32.50999999999999,3.37,-3.69,2.16,45.47,-1.8,206,5.6338916,6.363442,567,6.011895,8.697206,5.979006
002592.png,car,0.0,1,1.76,453.47,176.99,503.7,208.32,31.329999999999984,50.22999999999996,4.5,-6.04,1.24,35.76,1.59,197,3.6340613,5.5751605,501,4.858447,9.438754,4.9269824
001390.png,car,0.0,0,-1.75,683.75,174.84,717.55,196.65,21.810000000000002,33.799999999999955,4.2,6.29,1.61,50.59,-1.63,191,6.3930264,7.0290737,699,6.7127843,9.641029,6.7422166
006003.png,car,0.0,1,-1.62,635.41,174.46,659.61,195.4,20.939999999999998,24.200000000000045,4.15,2.86,1.7,55.95,-1.57,183,5.9853373,6.769997,651,6.500367,9.293509,6.572806
002951.png,train,0.0,0,-1.51,530.28,153.07,566.53,194.7,41.629999999999995,36.25,15.21,-5.85,1.98,70.8,-1.6,161,6.9393806,7.5866427,534,7.5759115,8.541361,7.566212
004642.png,car,0.0,1,-2.82,241.19,185.65,409.99,240.3,54.650000000000006,168.8,4.26,-8.26,1.87,21.13,3.09,194,1.4980248,2.991935,244,2.8699505,6.3117013,2.872428
003337.png,car,1.0,0,-2.61,1065.63,204.95,1241.0,374.0,169.05,175.3699999999999,3.38,2.89,1.64,1.61,-1.63,373,0.6875982,1.436605,1138,1.2320008,3.4019637,1.3020144
000929.png,car,0.0,1,1.86,448.7,181.06,504.38,214.7,33.639999999999986,55.68000000000001,3.37,-5.93,1.78,32.23,1.68,198,3.7647498,4.7052093,503,4.2302575,8.24072,4.334694
002925.png,car,0.0,1,1.95,250.65,187.79,366.21,248.52,60.73000000000002,115.55999999999997,3.77,-8.18,1.89,19.82,1.56,246,1.6885265,3.4592428,265,2.5436807,9.367816,2.5463357
006588.png,car,0.0,1,-1.62,746.06,162.59,790.61,205.25,42.66,44.55000000000007,4.52,7.22,1.41,33.37,-1.41,203,3.68111,5.3571024,789,3.8378098,9.160792,3.7024825
006709.png,car,0.0,0,-1.74,675.58,181.39,770.26,244.52,63.130000000000024,94.67999999999995,4.37,2.71,1.63,18.47,-1.6,202,2.0807207,2.573211,763,2.215938,6.272857,2.230223
000119.png,car,0.0,0,1.7,496.82,183.63,587.26,252.05,68.42000000000002,90.44,3.89,-1.53,1.67,17.03,1.61,240,1.9557316,2.3626256,554,2.110961,9.310268,2.1419864
002216.png,bicycle,0.0,0,1.77,404.0,182.23,455.37,276.03,93.79999999999998,51.370000000000005,1.69,-3.31,1.77,13.17,1.52,275,1.617516,2.1458206,435,1.8065355,4.967078,1.9133496
000316.png,car,0.0,0,1.72,465.69,182.44,538.49,237.14,54.69999999999999,72.80000000000001,3.59,-3.12,1.74,21.22,1.57,225,2.6032894,3.1971335,471,2.8007927,9.263351,2.825653
002526.png,person,0.0,0,-1.02,568.46,158.95,610.13,257.62,98.67000000000002,41.66999999999996,0.93,-0.37,1.37,13.51,-1.06,256,1.7396429,2.7095103,589,1.9065514,9.287172,2.0551
001236.png,car,0.0,0,2.03,204.63,185.94,290.87,223.36,37.420000000000016,86.24000000000001,4.01,-15.8,2.09,31.64,1.57,198,3.4673717,4.370409,876,4.1804466,6.77759,4.177632
005443.png,car,0.88,3,-2.31,0.0,175.45,92.97,373.34,197.89,92.97,4.11,-7.05,1.65,6.11,3.13,200,0.4966848,0.7513217,0,0.71735895,1.2749336,0.7326062
002441.png,car,0.0,1,1.74,469.79,182.45,526.78,224.68,42.23000000000002,56.98999999999995,3.59,-4.4,1.94,28.64,1.59,187,2.8797338,3.6782694,469,3.0955977,6.1595984,3.1471992
006829.png,truck,0.0,0,-1.58,594.13,162.02,621.8,191.99,29.97,27.66999999999996,12.34,-0.29,1.89,75.54,-1.59,165,7.3553677,7.7166605,599,7.7028193,8.483162,7.7010045
003563.png,car,0.0,0,-1.39,426.19,187.22,498.22,231.55,44.33000000000001,72.03000000000003,4.49,-5.09,1.48,25.55,-1.59,230,2.8767853,3.2095873,426,3.0705442,5.4014606,3.079414
000055.png,car,0.0,1,2.04,227.36,189.17,281.98,211.96,22.79000000000002,54.620000000000005,4.44,-23.4,2.48,47.64,1.59,205,5.3223495,6.0207357,237,5.744072,7.910904,5.7437925
001046.png,person,0.0,1,1.4,655.77,161.69,675.11,213.59,51.900000000000006,19.340000000000032,0.73,2.0,1.12,25.55,1.47,212,2.941948,4.050431,655,4.0127897,4.8317904,4.0394344
005720.png,car,0.0,1,-1.69,711.99,176.85,775.63,231.93,55.08000000000001,63.639999999999986,3.76,4.4,1.85,24.35,-1.52,220,2.6340709,3.5080535,774,2.9009733,9.145322,2.7495205
006944.png,car,0.0,0,1.86,408.84,182.54,447.15,204.65,22.110000000000014,38.31,3.86,-13.84,2.35,54.99,1.62,203,6.6711693,7.7007065,432,7.555873,9.159496,7.6145897
004175.png,car,0.51,1,2.33,0.0,182.94,90.69,236.66,53.72,90.69,4.49,-19.14,1.94,22.99,1.64,191,2.6452749,3.385477,0,3.026062,6.1572423,3.0431108
003917.png,car,0.95,0,-1.59,1161.2,158.54,1241.0,374.0,215.46,79.79999999999995,3.88,4.65,1.47,4.35,-0.8,195,0.5394049,0.97104335,1239,0.59435934,2.185719,0.7315741
000830.png,car,0.0,0,1.99,362.18,180.43,437.46,215.63,35.19999999999999,75.27999999999997,4.28,-9.31,1.8,32.2,1.71,214,3.7395802,4.9493346,362,4.566426,8.048831,4.640525
004781.png,car,0.17,3,0.82,0.0,201.56,128.46,255.0,53.44,128.46,3.42,-16.34,2.31,21.13,0.16,254,2.3835673,3.2393022,127,2.6186132,7.41099,2.630465
003520.png,car,1.0,3,2.55,0.0,239.33,159.75,374.0,134.67,159.75,4.06,-3.69,1.78,2.4,1.61,357,0.3948533,0.8128192,31,0.94560266,1.4372755,0.82628745
006731.png,car,0.0,2,-1.7,235.01,212.29,293.06,253.39,41.099999999999994,58.05000000000001,4.26,-14.27,3.08,29.56,-2.14,252,2.9125326,3.9660013,292,3.8114104,7.7717314,3.7569456
004182.png,car,0.0,1,2.04,227.83,174.59,285.24,201.48,26.889999999999986,57.41,3.65,-22.61,1.77,46.24,1.59,181,2.9855034,5.0328803,279,5.488193,8.328004,5.393398
007390.png,car,0.0,1,2.2,110.09,182.54,218.35,227.85,45.31,108.25999999999999,3.62,-16.06,1.87,26.13,1.65,195,2.8849518,3.4079213,110,3.252316,7.2551236,3.2501662
004833.png,car,0.0,0,-1.56,568.44,180.22,638.09,246.21,65.99000000000001,69.64999999999998,3.32,-0.2,1.75,18.75,-1.57,235,2.2724206,2.790095,627,2.4039311,9.367428,2.4228559
001945.png,bicycle,0.0,3,-1.76,731.83,160.33,764.64,222.55,62.22,32.809999999999945,2.02,4.27,1.5,22.61,-1.58,221,1.9667674,4.151838,761,3.5270486,7.8803434,3.7134597
004169.png,car,0.0,0,1.72,325.04,186.34,385.23,234.29,47.94999999999999,60.19,4.0,-10.41,2.36,29.6,1.39,233,3.2848454,3.7362685,384,3.518221,7.7732325,3.537966
000490.png,car,0.39,0,2.72,0.0,169.0,138.7,238.7,69.69999999999999,138.7,4.86,-17.44,1.88,21.95,2.05,237,2.497065,3.2168822,88,2.967598,7.3865,2.9619968
005284.png,truck,0.0,3,1.74,436.73,154.49,485.08,197.31,42.81999999999999,48.349999999999966,8.79,-13.05,2.05,63.84,1.54,196,5.983056,6.9751167,484,6.861468,8.526799,6.89344
000167.png,bicycle,0.0,3,-1.68,707.08,161.12,735.19,216.03,54.91,28.110000000000014,1.93,3.96,1.51,26.02,-1.53,201,3.5451865,5.104085,722,4.5038157,9.01298,4.6728635
005436.png,car,0.0,1,1.97,166.03,203.68,358.57,313.12,109.44,192.54,3.72,-5.77,2.06,12.39,1.55,303,1.3314606,1.6877829,166,1.4806533,3.169617,1.4758817
002042.png,person,0.0,0,-1.56,590.74,171.71,609.74,242.02,70.31,19.0,0.93,-0.25,1.53,18.63,-1.58,200,2.2945116,3.1842692,594,2.4298654,9.393839,2.5033197
002935.png,car,0.97,0,-2.32,993.97,194.23,1241.0,374.0,179.77,247.02999999999997,3.77,3.54,1.74,3.33,-1.55,241,0.4343614,0.7955528,1223,0.6070739,2.2348583,0.7068973
005748.png,car,0.0,0,1.77,486.2,175.77,513.3,191.71,15.939999999999998,27.099999999999966,4.63,-10.49,1.75,68.83,1.62,190,8.032904,8.4275,486,8.360958,9.036663,8.392793
004928.png,person,0.0,1,-1.56,280.59,138.08,316.59,259.1,121.02000000000001,36.0,0.67,-5.01,1.24,11.63,-1.95,251,1.0101861,1.3111078,306,1.1869787,3.1232355,1.2063555
005403.png,truck,0.0,3,-1.66,658.25,117.97,741.53,215.14,97.16999999999999,83.27999999999997,7.87,3.42,1.52,29.43,-1.55,209,2.757903,3.8002274,728,3.6222644,7.4424896,3.5412204
004680.png,car,0.0,0,1.67,506.84,176.56,530.48,194.57,18.00999999999999,23.640000000000043,3.59,-7.81,1.82,61.83,1.55,193,7.8591228,8.264009,520,8.147053,9.33856,8.190059
002834.png,car,0.0,1,1.8,425.82,181.46,464.25,201.44,19.97999999999999,38.43000000000001,4.75,-12.29,2.06,53.93,1.58,200,5.6059356,6.6567683,425,6.4312773,8.184597,6.445179
000704.png,car,0.0,0,-1.88,750.01,163.51,1068.4,365.01,201.5,318.3900000000001,4.34,2.61,1.45,7.55,-1.56,256,0.7431273,1.0172402,915,0.8386539,3.930022,0.8641865
005917.png,car,0.0,1,-2.76,131.13,177.76,353.55,254.29,76.53,222.42000000000002,4.01,-7.89,1.65,15.68,3.07,246,1.9087846,2.1846714,131,1.9703737,6.0226593,1.9867828
000092.png,car,0.0,0,2.01,359.95,187.35,456.4,240.78,53.43000000000001,96.44999999999999,3.69,-6.52,2.06,23.56,1.74,239,2.5406847,3.0429347,455,2.825127,4.952313,2.844756
006788.png,car,0.0,0,-1.09,433.46,182.03,560.2,238.51,56.47999999999999,126.74000000000007,4.44,-2.94,1.59,19.53,-1.24,213,2.3309844,2.9926357,460,2.567329,8.514576,2.5767093
006597.png,car,0.0,1,1.77,420.67,182.31,495.67,228.04,45.72999999999999,75.0,4.92,-5.39,1.82,26.02,1.57,191,2.988255,3.4071758,493,3.1728692,6.9047065,3.201097
005165.png,bicycle,0.0,2,-0.78,745.8,183.51,782.24,222.79,39.28,36.440000000000055,1.71,7.7,1.99,34.23,-0.56,220,2.3998578,3.5565548,745,3.118569,5.81403,3.232906
002260.png,car,0.0,0,-1.54,653.25,180.93,718.29,240.08,59.150000000000006,65.03999999999996,3.84,2.35,1.49,21.6,-1.44,201,2.4926548,3.4975684,658,2.7915192,9.183839,2.8042164
006468.png,car,0.1,0,-2.59,0.0,181.85,334.5,295.24,113.39000000000001,334.5,4.31,-6.48,1.62,10.38,-3.14,230,1.232175,1.4495009,257,1.2981224,4.6938,1.3041682
003911.png,train,0.0,0,-1.64,702.0,153.99,739.35,188.64,34.64999999999998,37.35000000000002,23.29,12.2,1.63,81.43,-1.49,187,8.103049,8.783029,733,8.683099,9.809625,8.710198
002537.png,car,0.0,0,-1.57,601.64,178.71,663.66,238.61,59.900000000000006,62.01999999999998,3.2,0.62,1.79,21.17,-1.54,237,2.4147031,2.8683271,662,2.617174,9.613263,2.6240942
007306.png,car,0.0,1,-1.12,248.77,159.36,296.62,189.82,30.45999999999998,47.849999999999994,4.73,-28.73,1.41,61.59,-1.56,167,7.251736,7.6501145,277,7.5178127,8.871544,7.5649133
003662.png,car,0.0,1,-1.0,771.6,166.53,853.67,202.73,36.19999999999999,82.06999999999994,4.04,8.96,1.25,31.84,-0.73,192,3.9269269,4.3622036,779,4.197779,6.008558,4.2088075
003199.png,person,0.0,0,1.27,558.21,139.67,595.65,239.42,99.75,37.43999999999994,0.89,-0.62,1.07,13.4,1.22,238,1.7464826,2.1050136,560,1.9002544,4.183388,1.9095836
002427.png,car,0.0,1,-2.44,799.88,174.62,865.81,201.96,27.340000000000003,65.92999999999995,3.51,12.6,1.6,41.04,-2.14,198,4.5324197,5.8579035,863,5.450347,7.2574596,5.5162992
005973.png,car,0.0,0,2.02,214.59,193.73,461.41,355.07,161.34,246.82000000000002,3.6,-3.24,1.88,9.22,1.69,348,0.9067112,1.2096407,216,1.112788,2.6176324,1.1317564
006856.png,Misc,0.12,0,-1.04,0.0,105.18,325.75,375.0,269.82,325.75,2.54,-4.28,1.58,7.09,-1.57,182,0.7249098,0.8630811,160,0.79321635,2.4483204,0.8065385
004063.png,car,0.0,1,-1.42,433.11,179.42,484.58,217.82,38.400000000000006,51.46999999999997,4.16,-7.23,2.05,34.71,-1.62,216,4.0932755,5.4633923,444,4.3752184,9.471471,4.2337894
006117.png,car,0.28,0,-0.68,960.05,90.87,1241.0,254.37,163.5,280.95000000000005,5.66,9.73,1.34,13.22,-0.06,107,1.5269775,1.7142236,1024,1.6596959,2.775781,1.6634398
001745.png,car,0.0,0,1.71,549.51,178.14,580.41,201.12,22.980000000000018,30.899999999999977,3.2,-2.97,1.82,47.71,1.65,191,5.531917,6.0336156,551,5.821104,8.872263,5.835599
004999.png,car,0.0,2,-1.76,708.88,179.15,797.97,239.79,60.639999999999986,89.09000000000003,4.14,3.83,1.69,20.11,-1.57,238,2.42201,2.9150531,796,2.4378884,7.391083,2.3356411
001361.png,car,0.0,0,-1.54,612.07,168.08,640.69,193.5,25.419999999999987,28.620000000000005,4.38,1.65,0.71,45.75,-1.51,188,5.6471586,6.136773,613,5.9338207,8.724894,5.959889
004339.png,truck,0.0,0,-1.52,597.11,140.7,649.69,200.66,59.96000000000001,52.58000000000004,10.81,1.07,1.69,48.13,-1.5,159,5.166859,5.8092036,638,5.6158323,8.623447,5.6593914
003069.png,car,0.0,0,1.76,486.41,174.39,536.81,205.38,30.99000000000001,50.39999999999992,3.62,-4.34,1.1,35.17,1.63,191,4.196582,5.124429,493,4.4561005,9.481127,4.5022492
002546.png,car,0.84,0,-2.22,881.33,182.02,1241.0,374.0,191.98,359.66999999999996,3.89,3.23,1.53,4.35,-1.61,373,0.4791953,0.88236165,1239,0.66574734,3.4850266,0.68287694
001685.png,car,0.0,2,-1.93,899.78,174.45,1017.82,231.57,57.120000000000005,118.04000000000008,3.83,8.91,1.39,18.85,-1.49,216,0.88165665,2.0655293,912,2.115975,6.000999,2.0322986
001171.png,car,0.0,0,-1.55,590.04,175.48,655.68,238.9,63.420000000000016,65.63999999999999,3.2,0.34,1.7,20.08,-1.54,237,2.3323507,2.7969844,654,2.4589398,9.847052,2.4664125
000032.png,car,0.0,2,-2.65,119.13,141.28,368.15,230.69,89.41,249.01999999999998,6.75,-11.4,1.72,22.71,-3.11,229,1.4794672,2.4086041,364,2.1509314,5.3457017,2.1458292
000874.png,person,0.0,0,1.15,624.96,139.04,663.72,260.1,121.06000000000003,38.75999999999999,0.73,0.61,1.23,11.4,1.21,166,1.454911,1.8128422,650,1.5807788,4.6029496,1.6139848
001785.png,bicycle,0.0,0,1.72,463.21,168.17,487.68,211.04,42.870000000000005,24.470000000000027,1.76,-5.42,1.23,29.62,1.54,210,3.594424,4.4707413,476,4.263695,7.0036407,4.295148
000818.png,car,0.62,0,2.03,0.0,204.69,402.33,374.0,169.31,402.33,4.11,-3.05,1.75,5.62,1.55,372,0.4846011,0.82452404,22,0.7406555,2.5179114,0.7403942
001111.png,bicycle,0.0,3,-1.88,781.95,161.5,823.76,229.19,67.69,41.809999999999945,2.0,5.41,1.53,20.47,-1.63,228,2.4265034,3.665594,796,3.1409512,6.5700336,3.313729
005721.png,car,0.0,0,-1.34,638.5,172.42,682.39,201.87,29.450000000000017,43.889999999999986,4.33,2.81,1.53,39.76,-1.27,185,4.5404468,5.028854,642,4.8898983,7.948855,4.9242744
006246.png,car,0.0,1,-1.08,827.89,163.79,969.15,230.41,66.62,141.26,4.12,7.29,1.3,18.15,-0.7,217,1.7096139,2.84345,827,2.2915092,4.96163,2.1430683
005218.png,person,0.0,0,-2.8,307.09,165.33,394.09,329.38,164.04999999999998,87.0,1.07,-2.64,1.46,7.25,-3.13,274,0.85921484,1.1231177,338,1.0413699,1.6479733,1.0618689
004518.png,car,1.0,0,-2.39,934.5,216.52,1241.0,374.0,157.48,306.5,3.8,2.72,1.6,2.33,-1.59,316,0.32668576,0.951558,1199,1.1106427,2.0049253,0.9737544
000274.png,car,0.0,0,-1.59,586.42,199.76,662.87,266.02,66.25999999999999,76.45000000000005,3.38,0.28,2.08,17.74,-1.58,213,2.0382278,2.3605251,652,2.1854665,6.987674,2.1949317
004560.png,car,0.0,1,-1.22,822.76,175.45,1107.85,341.09,165.64,285.0899999999999,4.06,4.3,1.52,8.51,-0.77,311,0.7451972,1.0932447,1106,0.9754421,4.3378186,0.9552304
001287.png,car,0.0,0,-1.22,199.93,187.07,437.11,325.06,137.99,237.18,4.16,-3.73,1.52,10.01,-1.57,324,1.0482086,1.3255708,428,1.1340535,4.739061,1.1552049
001159.png,car,0.0,0,-1.99,854.3,179.29,1003.62,249.14,69.85,149.32000000000005,4.2,7.37,1.61,17.25,-1.6,212,1.9840983,2.5338545,996,2.1906304,6.061878,2.2099764
006801.png,person,0.0,0,-1.38,309.64,159.11,329.64,208.48,49.369999999999976,20.0,0.94,-10.59,1.03,26.61,-1.76,177,3.183636,4.1372733,314,3.4847758,7.7167306,3.704046
003641.png,car,0.66,0,-2.09,875.1,191.2,1241.0,374.0,182.8,365.9,4.21,3.56,1.62,5.63,-1.55,373,0.4857016,0.9706163,1239,0.67157865,6.0649867,0.6954504
003072.png,car,0.0,0,-1.61,568.94,161.03,616.44,211.66,50.629999999999995,47.5,4.54,-0.84,1.54,30.71,-1.64,180,3.5554185,3.9685135,611,3.813337,6.084851,3.8235974
000136.png,car,0.0,1,-2.19,364.88,195.67,436.25,239.33,43.660000000000025,71.37,3.07,-8.98,2.72,30.76,-2.47,195,2.1555579,3.686327,364,3.8888922,4.94188,3.7375731
005091.png,car,0.0,0,1.86,377.0,184.87,521.37,285.85,100.98000000000002,144.37,3.6,-2.81,1.8,13.18,1.66,284,1.4591833,2.015064,520,1.6628497,9.406588,1.6803558
006154.png,car,0.0,2,-1.5,514.27,178.63,554.69,207.72,29.090000000000003,40.42000000000007,4.39,-3.49,0.99,34.57,-1.6,178,3.847155,4.5746026,514,3.4182768,5.255639,3.5253618
002454.png,car,0.28,0,0.6,0.0,170.3,319.99,312.8,142.5,319.99,4.2,-6.07,1.55,8.84,0.01,306,0.65518284,1.2183233,0,1.0396037,5.0327024,1.0323102
000919.png,car,0.0,1,2.22,29.73,177.95,141.82,224.67,46.72,112.08999999999999,4.06,-20.76,1.93,28.72,1.59,201,1.300282,3.4061065,97,3.4805722,6.999592,3.389487
001964.png,car,0.0,1,-1.78,709.45,153.33,871.85,283.97,130.64000000000001,162.39999999999998,4.44,2.81,1.58,12.39,-1.56,276,1.3199348,1.9896797,870,1.4082108,6.1476955,1.34374
003691.png,car,0.0,0,-1.8,640.72,184.23,684.11,214.76,30.53,43.389999999999986,3.38,2.7,2.13,38.24,-1.73,207,4.524486,5.2648964,655,4.883317,8.380318,4.9274864
005013.png,car,0.28,1,-2.04,864.77,197.23,1241.0,374.0,176.77,376.23,3.86,3.9,1.7,6.96,-1.55,350,0.65537906,0.8902212,1203,0.7415004,2.8382707,0.7727944
001497.png,car,0.0,1,-1.45,475.78,167.32,536.65,219.47,52.150000000000006,60.870000000000005,4.03,-3.78,1.6,26.6,-1.59,168,2.4200847,3.9747698,475,2.4173758,9.338319,2.4500062
004739.png,car,0.0,0,-1.62,628.55,175.2,656.76,198.66,23.460000000000008,28.210000000000036,4.06,2.13,1.67,48.45,-1.58,197,6.234151,6.9507604,647,6.645298,9.224122,6.7129936
004852.png,truck,0.0,0,-1.62,621.11,162.54,652.58,192.08,29.54000000000002,31.470000000000027,12.34,2.72,1.93,76.56,-1.59,170,6.8965635,7.4405246,626,7.350626,9.340697,7.3674517
003311.png,car,0.0,0,-1.6,599.15,185.19,677.74,250.1,64.91,78.59000000000003,3.38,0.57,1.68,17.31,-1.57,249,2.0764132,2.3257802,675,2.227385,4.274336,2.2368944
002531.png,bicycle,0.0,1,-0.07,664.13,164.87,696.61,195.8,30.930000000000007,32.48000000000002,1.79,4.32,0.86,40.56,0.04,164,4.4398637,5.4424033,687,4.819302,9.771883,4.901013
004024.png,person,0.0,0,1.67,748.06,175.46,784.37,259.36,83.9,36.31000000000006,0.51,2.83,1.59,13.56,1.87,203,1.6777382,2.5349228,783,1.8097374,6.664555,1.8758832
002380.png,car,0.0,2,-1.65,633.64,155.98,678.08,204.83,48.85000000000002,44.440000000000055,6.64,2.52,1.72,41.63,-1.59,179,3.519642,5.0987663,677,4.093468,9.254476,3.9772162
002276.png,car,0.0,1,-2.87,134.1,176.71,349.75,254.23,77.51999999999998,215.65,4.53,-9.13,1.9,18.17,2.96,215,1.3166534,2.0430977,188,2.0550356,3.8749328,2.0478854
006891.png,car,0.0,0,1.85,274.88,185.73,443.83,297.75,112.02000000000001,168.95,3.35,-3.8,1.68,11.37,1.54,268,1.277019,1.6870692,334,1.4645815,6.5717034,1.4970908
001326.png,car,0.0,1,-1.67,673.02,180.82,715.16,215.08,34.26000000000002,42.139999999999986,3.38,3.67,1.79,32.16,-1.56,214,3.906992,4.2436676,714,4.140673,7.12843,4.146298
006985.png,car,0.0,2,1.91,533.53,179.6,561.54,196.32,16.72,28.00999999999999,3.8,-5.44,2.0,63.03,1.82,189,7.5977116,8.1673355,560,8.072536,9.068387,8.15804
003869.png,train,0.9,0,2.15,0.0,121.93,304.65,245.81,123.88,304.65,35.24,-19.3,2.19,26.47,1.53,237,1.1398062,3.7980182,132,3.5375152,8.14749,3.5839486
006765.png,car,0.0,2,-1.68,644.01,170.72,684.38,203.53,32.81,40.370000000000005,4.03,2.72,1.52,37.36,-1.6,178,4.348419,5.6791053,682,4.497813,8.811362,4.3260107
006247.png,car,0.0,0,1.94,299.91,188.59,354.14,217.82,29.22999999999999,54.22999999999996,3.78,-16.85,2.58,43.07,1.57,216,5.1229277,5.957172,353,5.708394,8.001934,5.728238
000277.png,person,0.0,0,1.29,915.64,165.0,944.13,248.01,83.00999999999999,28.49000000000001,0.51,6.58,1.53,14.94,1.7,194,1.8474251,2.233136,943,2.043478,3.492402,2.0993931
006427.png,person,0.02,0,-2.48,627.2,153.47,700.54,373.0,219.53,73.33999999999992,1.02,0.39,1.54,6.29,-2.43,372,0.7610121,1.4852507,637,0.8996099,5.2311606,0.974242
000903.png,car,0.0,1,2.63,857.43,152.99,1135.39,266.49,113.5,277.96000000000015,3.7,6.22,1.42,11.96,3.1,216,1.0438812,1.5518812,1132,1.4714363,3.0301962,1.4864266
