filename,class,xmin,ymin,xmax,ymax,angle,zloc,weather,depth_x,depth_y,depth_mean,depth_min,depth_median,depth_max,depth_mean_trim
006442.png,car,591.5807,174.30887,617.8013,197.59375,-1.57,54.38,clone,615,193,6.858307,6.28811,6.829675,8.734755,6.8183904
006442.png,truck,625.18463,159.59698,652.9181,190.14287,-1.62,75.95,clone,629,168,7.29211,6.7537484,7.230979,8.618867,7.2415924
006442.png,car,118.151306,199.01515,208.54219,230.9119,2.12,29.49,clone,125,226,3.6609046,3.1562874,3.4759955,6.103438,3.477798
006443.png,car,572.65436,176.5461,620.34,214.96097,-1.55,28.43,clone,585,208,4.193566,3.478905,3.7098484,9.135485,3.7248194
006443.png,car,207.30722,174.52025,251.99829,201.51266,2.06,43.74,clone,207,200,5.0931582,2.428618,5.1719713,6.4873757,5.145648
006443.png,car,287.43826,174.31697,321.77972,195.07501,1.9,57.4,clone,287,191,6.0054984,5.5737915,5.9265623,6.671536,5.959118
006443.png,car,243.08167,174.34842,285.62946,199.34369,1.98,50.01,clone,272,184,5.6144934,5.2442846,5.500561,6.4873757,5.5247426
006444.png,person,599.70435,163.05087,617.7799,216.63109,-2.33,22.62,clone,615,181,3.5656056,2.7692938,3.0827527,7.547995,3.2129772
006444.png,person,617.21277,162.46396,635.7619,217.80116,2.49,21.83,clone,617,182,3.6061168,2.7785497,3.1063554,6.751707,3.1359186
006444.png,person,24.975403,162.70961,158.49605,372.91147,-2.43,5.35,clone,137,344,0.9719916,0.5675878,0.77312756,2.0689352,0.84434193
006444.png,person,180.00249,172.77733,223.65591,270.68033,-2.82,11.67,clone,222,203,1.5174131,1.3910003,1.4954718,1.7397503,1.5004901
006444.png,person,223.07372,158.45413,275.0228,291.5458,1.72,9.77,clone,264,229,1.4070438,1.1920494,1.2946076,2.0558503,1.3302803
006444.png,person,771.8526,151.29433,831.5892,298.62195,2.94,8.72,clone,786,189,1.3854197,1.0918916,1.2362835,2.4225109,1.2744824
006444.png,person,1021.4573,137.1185,1146.0048,338.20493,-3.0,6.23,clone,1098,174,1.0706959,0.8107889,1.0239786,1.6734436,1.0405107
006444.png,person,507.98788,156.38411,530.1618,216.49457,1.69,22.17,clone,525,215,3.9976513,2.8677504,3.4328456,8.70025,3.5410707
006444.png,car,472.1087,156.05142,506.49176,212.46768,1.7,24.3,clone,472,197,2.9223561,2.3976877,2.852068,5.8506308,2.8490396
006445.png,car,454.28043,176.0492,524.10394,229.75418,1.68,19.97,clone,454,228,2.7050033,1.7412268,2.5462608,6.4398694,2.5572329
006445.png,car,664.0475,185.82877,746.3859,240.63606,1.41,20.51,clone,563,69,2.8128479,2.4518943,2.625539,5.155585,2.644225
006445.png,car,539.0852,177.5344,560.1728,204.59177,1.67,29.09,clone,539,199,5.3551197,3.7636619,5.335844,9.074011,5.243211
006445.png,car,651.4006,184.36757,681.89136,218.64664,-1.68,29.39,clone,680,213,4.3057365,3.5263436,3.6171188,6.4594417,3.564212
006446.png,car,300.8378,183.78328,369.7912,217.35547,1.97,35.46,clone,308,201,4.463773,3.5645177,4.1223307,7.9674377,4.1599646
006447.png,car,560.8897,175.10333,612.6958,223.37027,-1.55,25.29,clone,600,213,3.8186028,3.133641,3.2988377,9.5845585,3.3284163
006447.png,car,535.6768,178.54472,553.6943,192.10605,1.66,79.95,clone,552,187,9.713096,9.374535,9.73613,9.873151,9.73321
006447.png,car,841.3433,167.20384,868.26495,182.52419,-1.93,54.08,clone,867,175,6.47599,6.029444,6.3587103,7.3166027,6.3873315
006447.png,car,866.22754,159.64072,903.9506,180.29573,-2.01,36.83,clone,902,159,5.8073444,4.3503885,5.92882,7.2601485,5.927367
006448.png,car,317.46732,186.45169,435.4529,257.76443,1.85,16.78,clone,433,256,2.4042382,1.9136924,2.0874443,7.53807,2.129423
006448.png,car,0.03301692,195.85579,150.83536,306.35312,2.14,11.17,clone,0,257,1.5214788,1.2168653,1.4512873,4.0277505,1.4514451
006448.png,car,144.94928,194.17413,278.8009,263.08826,1.97,16.82,clone,144,259,2.316394,1.8262908,2.0967302,6.6729126,2.0924313
006448.png,car,261.08304,185.98047,353.68204,236.14832,2.17,23.72,clone,336,235,3.6508043,2.7257562,2.9330661,7.8937345,2.9937065
006448.png,car,650.04517,172.99275,687.7077,202.23488,-1.53,39.35,clone,674,197,5.5870214,4.7898855,5.0485277,9.541244,5.169578
006449.png,car,260.0955,191.46301,338.94583,230.43425,1.93,27.21,clone,270,211,3.4623146,3.1452625,3.3161535,5.095997,3.3359864
006449.png,car,508.64502,169.77863,544.3392,197.3539,1.68,47.11,clone,512,184,6.187106,5.280318,5.625594,9.409537,5.7697663
006449.png,car,414.0629,178.86142,464.749,210.21411,1.77,36.49,clone,425,194,4.773888,4.1993055,4.455799,7.3770413,4.503202
006449.png,car,324.89227,183.68358,391.09268,218.19609,1.89,34.84,clone,324,201,4.0523324,3.5938594,3.921301,5.9495625,3.911103
006449.png,car,986.15436,163.03723,1124.298,234.20964,0.2,15.09,clone,1119,167,1.4695953,0.6515541,1.428544,6.9222894,1.4288372
006449.png,car,303.97156,180.04553,352.54547,194.67226,0.14,58.55,clone,313,193,5.055671,3.9277453,4.7413135,6.1263533,4.668738
006450.png,car,520.2674,178.24077,738.02893,371.5428,-1.58,7.03,clone,701,198,1.2023925,0.59605485,0.7453177,9.827325,0.7584151
006450.png,car,376.13782,184.4265,414.30737,205.54268,1.85,52.88,clone,403,200,7.1331577,6.6642437,7.076019,8.481675,7.091692
006450.png,car,333.27454,185.14725,371.80972,208.23743,1.93,51.99,clone,341,201,7.487832,6.5944295,7.3039775,8.980231,7.3740854
006450.png,car,421.20163,180.52092,457.7466,202.95009,1.8,53.61,clone,443,196,7.385841,6.8305306,7.326723,8.415393,7.339132
006450.png,car,950.02606,176.40562,1087.029,218.99182,2.68,27.59,clone,956,176,3.9577844,1.8335631,3.5817103,8.042207,3.617654
006450.png,car,42.512085,197.82011,137.50035,234.00928,-2.28,37.3,clone,136,233,5.055445,3.8436062,4.8560634,8.200914,4.828655
006451.png,person,273.93484,146.2702,327.82236,305.23337,-2.73,8.55,clone,295,206,1.1020079,0.93111473,1.0111455,1.69127,1.0364428
006452.png,car,582.6386,182.34787,617.69476,215.7344,-1.59,37.32,clone,585,214,5.3874526,4.7549253,5.0434384,9.227113,5.14514
006452.png,car,529.7641,185.92099,558.01306,210.77911,-1.49,45.93,clone,539,203,6.4756727,5.7222433,5.9394794,9.542279,6.0626416
006452.png,car,338.82962,186.12804,383.36014,211.47032,1.89,46.9,clone,359,210,6.7283134,5.546683,6.4756937,8.827313,6.601467
006453.png,person,653.88885,172.34341,676.45636,232.84503,-1.53,20.14,clone,665,213,3.5267105,2.8007941,2.992563,8.154992,3.0784316
006453.png,person,675.33356,174.35648,694.9137,228.25293,-1.56,20.22,clone,691,218,3.4837463,2.8305528,3.0235605,7.60126,3.0459988
006453.png,person,481.19055,160.39825,506.87778,229.42778,-1.44,19.48,clone,499,219,3.8655105,2.8302171,3.484676,6.972166,3.6139545
006454.png,car,622.2292,173.20926,679.15967,217.55977,-1.6,23.05,clone,677,198,3.6715965,2.7578804,3.0427127,9.290018,3.1153517
006454.png,car,0.08208656,259.09348,68.671814,373.56528,2.5,2.37,clone,0,267,0.638686,0.35256132,0.46743584,1.2378731,0.5289151
006454.png,car,325.26175,186.01038,471.34622,274.86237,1.84,14.05,clone,385,252,1.926328,1.5411363,1.7364497,4.2054625,1.7593849
006454.png,car,478.8904,174.38234,536.3283,213.93813,1.81,29.3,clone,494,205,3.9045599,3.480273,3.6310492,7.418612,3.6702044
006455.png,car,395.0861,178.67888,477.3362,228.42847,1.84,21.52,clone,459,181,3.268686,2.4483793,2.7003047,9.110089,2.7127833
006456.png,car,441.36923,188.31857,523.9301,244.34535,1.74,20.0,clone,487,235,2.8287022,2.345587,2.461622,9.011104,2.479307
006457.png,car,632.05237,180.67778,664.9852,203.68237,-1.36,48.33,clone,639,198,6.5520616,5.8029156,6.2659388,8.912229,6.342391
006457.png,car,406.23245,190.45584,475.28207,227.33723,1.97,28.81,clone,432,216,3.5933733,3.2524347,3.4192517,5.5244427,3.442797
006457.png,car,458.84158,178.46596,510.80035,219.9465,1.9,33.66,clone,458,206,4.386502,3.6200533,3.9523458,6.342105,3.9987316
006457.png,car,667.34436,170.3218,708.3035,209.67905,-1.63,37.32,clone,678,204,5.0523105,4.516265,4.7847157,9.384875,4.783999
006458.png,person,454.63797,159.57826,503.99524,308.06387,0.15,8.42,clone,463,190,1.192404,0.98481476,1.0783138,2.0898468,1.1132377
006459.png,car,677.5837,172.14783,709.4755,193.93846,-1.74,53.11,clone,686,183,7.629901,6.798791,7.144161,9.6845875,7.365648
006459.png,car,834.0853,177.55814,866.42786,203.28807,-2.46,41.01,clone,857,177,5.023692,3.9959915,5.1472588,6.621906,5.055093
006460.png,car,424.30487,181.46753,494.34634,208.66536,-2.95,39.13,clone,425,207,5.0245857,3.5423784,5.135701,7.1984463,5.0422444
006461.png,car,562.53564,174.92001,615.22656,221.47664,-1.55,24.76,clone,606,212,3.6587427,3.044309,3.1932628,9.791626,3.2110355
006461.png,car,511.23828,176.75677,538.9083,199.32121,1.7,56.98,clone,519,194,7.7838745,6.850103,7.4660454,9.732374,7.5749283
006461.png,car,898.63135,167.31844,941.072,183.43744,-2.0,43.01,clone,940,170,5.535384,4.9425488,5.4525814,6.522628,5.476017
006462.png,car,18.98546,198.74698,272.68723,346.219,1.85,8.68,clone,49,316,1.1177295,0.90209556,1.0265372,2.9507582,1.0559132
006462.png,car,382.66962,194.0054,422.82886,223.2776,1.68,34.47,clone,392,214,4.8342915,4.508412,4.660224,8.895203,4.6759777
006462.png,car,263.22464,194.49838,369.47015,271.62866,1.79,15.25,clone,263,258,2.3037448,1.7842348,1.9680126,6.725139,1.9971453
006463.png,car,642.7493,176.14073,683.0424,208.6572,-1.67,33.79,clone,682,201,5.0326195,4.2663927,4.6088524,9.4249735,4.651407
006463.png,car,686.8181,178.16483,775.2413,236.92752,-1.76,19.97,clone,755,222,2.809613,2.4342754,2.5848408,8.905036,2.5979812
006463.png,car,917.4359,172.75284,1241.6046,370.4847,-2.22,4.68,clone,1232,309,1.0975466,0.47964987,0.66919494,5.9114556,0.68364733
006463.png,truck,771.8203,101.65543,939.6828,229.31902,-1.91,22.8,clone,847,107,2.7382443,2.3478081,2.5887218,6.0012765,2.6362383
006464.png,person,783.007,163.0381,800.9866,218.07124,-1.81,23.37,clone,795,188,3.7093008,3.3565416,3.4870186,6.4045763,3.5013466
006465.png,car,145.24962,196.00705,271.70657,247.798,2.0,18.82,clone,203,246,2.6237612,1.3295437,2.3413153,6.299165,2.3251808
006465.png,truck,338.22574,150.65157,414.50882,212.94882,1.81,37.69,clone,374,211,4.6517596,2.7175968,4.5488796,8.275092,4.584667
006466.png,car,641.0531,166.2703,687.2587,211.60857,-1.71,28.45,clone,672,175,4.1476336,3.3429184,3.6106453,7.120391,3.668512
006467.png,car,560.4182,187.25363,640.6508,257.85443,-1.58,17.86,clone,629,193,2.615869,2.0298853,2.1286306,9.368783,2.1492357
006467.png,car,284.66837,172.76178,424.76273,256.03366,1.88,19.19,clone,383,244,2.5736244,1.4331914,2.139531,9.247513,2.1833549
006467.png,car,414.63275,190.1619,453.24454,212.4362,1.82,48.02,clone,414,211,6.0172496,5.111611,5.9646273,7.102747,5.886975
006467.png,car,467.6646,186.75331,497.2893,204.22192,1.74,69.38,clone,493,203,8.499389,7.901807,8.327724,9.491587,8.407174
006467.png,person,1029.4205,168.5372,1071.2897,252.47887,-1.28,13.74,clone,1069,203,2.187495,1.7590903,1.8830483,4.14401,1.9055015
006467.png,person,1107.7351,171.97307,1128.4105,218.27368,2.12,26.67,clone,1121,182,3.1182082,2.9532096,3.1159253,3.476312,3.110447
006468.png,car,0.39577737,178.92288,328.30588,291.97592,-2.59,10.38,clone,257,230,1.4902958,1.232175,1.2986898,4.862903,1.3059688
006468.png,car,291.9632,168.19626,447.808,252.71994,-2.89,15.42,clone,291,234,2.0847273,1.6300329,1.8774748,7.1155624,1.8858202
006468.png,car,676.92377,170.141,701.3585,232.60904,1.4,21.35,clone,700,180,2.640507,2.099489,2.6124496,3.5521903,2.6002326
006468.png,car,429.57718,174.62302,506.65274,211.94247,-2.89,30.65,clone,429,210,3.9540765,3.6868925,3.8070993,6.3743386,3.8185186
006469.png,car,578.4307,176.30966,632.27997,228.71661,-1.57,24.16,clone,630,193,3.4316094,2.8517494,3.1612349,9.57983,3.1732821
006469.png,car,9.167329,190.64171,243.01392,286.07843,-1.01,13.13,clone,26,263,1.767688,1.3706316,1.5392958,6.611655,1.5533249
006469.png,car,288.1648,188.18071,434.7133,274.00235,-1.26,14.25,clone,366,227,1.8895892,1.5541894,1.647171,8.461429,1.6664566
006470.png,car,476.9731,185.46046,554.95575,229.43193,1.36,22.33,clone,511,216,2.756556,2.5966065,2.6848917,3.4996781,2.6946096
006470.png,car,403.10568,184.5535,465.00433,223.15889,1.58,23.04,clone,403,222,3.0485609,1.5445962,2.964172,3.7261639,2.9862418
006470.png,car,58.181152,189.54214,155.22603,226.73454,-2.92,30.47,clone,58,212,3.0030208,2.0092356,2.2373438,5.398027,2.314716
006470.png,car,0.24133444,205.08063,136.2741,270.55432,-2.0,16.77,clone,87,257,1.954908,1.7354511,1.8381104,4.6565533,1.8407378
006471.png,person,249.05962,165.004,292.2532,307.04944,0.47,8.66,clone,254,210,1.0448227,0.8915635,0.98039937,1.5638847,0.9918831
006472.png,person,1069.6412,159.8603,1128.1914,300.13303,-0.68,8.44,clone,1093,181,1.1257627,0.9583764,1.0735673,1.527758,1.0891298
006473.png,train,0.7116775,65.830505,408.77747,287.6958,1.95,23.69,clone,1,84,2.1151597,0.9905476,1.8416648,6.9118915,1.9123288
006473.png,car,418.94522,179.0146,449.72263,195.49037,1.81,64.48,clone,448,194,7.676299,6.6848855,7.6123886,8.673832,7.6387424
006474.png,car,671.29926,175.76396,750.9576,241.0921,-1.74,20.82,clone,738,186,2.9366434,2.2433293,2.5089183,8.603491,2.534663
006474.png,car,240.5546,184.3701,367.1075,247.60806,-2.68,15.49,clone,278,246,2.469258,1.5207881,1.6162547,4.02228,1.6094689
006474.png,car,347.2725,183.91779,452.90265,243.19336,-2.79,20.25,clone,347,242,2.3162932,1.8874667,2.214927,4.335325,2.1933277
006474.png,car,654.5816,180.28134,684.58154,226.30205,-1.65,31.7,clone,683,225,3.9512968,2.915935,3.2818089,8.769314,3.2823818
006474.png,person,21.99581,166.81685,54.59494,216.75099,2.26,15.07,clone,31,215,1.1874462,0.95006514,1.1380577,2.2952535,1.134791
006474.png,Misc,173.44661,210.486,317.52258,308.0846,-2.67,9.18,clone,173,305,1.2167878,1.1061999,1.1916742,2.224688,1.1972624
006474.png,Misc,24.930153,224.79,199.15498,371.36578,-0.99,6.57,clone,58,334,0.8779869,0.7130076,0.83006656,1.9318033,0.83537817
006474.png,Misc,-0.055635083,226.31358,73.58479,339.0916,-0.66,6.76,clone,58,334,0.87536216,0.8129663,0.8423868,1.6229061,0.84340787
006474.png,Misc,850.7401,230.70856,1153.1785,370.632,-2.62,5.71,clone,1140,369,1.0448185,0.6495297,0.85950094,2.4697301,0.96853715
006475.png,person,344.23865,170.56436,432.28256,372.49136,-2.16,5.41,clone,355,301,0.8913082,0.65296805,0.73617494,4.95099,0.7501954
006475.png,person,228.3195,175.88237,310.15286,359.36102,-1.85,6.81,clone,282,358,1.0105889,0.83272386,0.9504241,2.4492395,0.9567399
006475.png,person,158.84662,167.32681,220.60558,320.822,-1.44,8.68,clone,180,188,1.5077401,1.0177114,1.1532757,3.8037858,1.2501516
006475.png,person,660.7939,172.84784,680.0669,220.33696,1.39,23.18,clone,660,219,3.1881282,2.5822043,3.015934,4.6910176,3.0323439
006475.png,person,536.12256,165.18445,555.2653,215.75795,-1.56,28.04,clone,547,180,5.0329976,3.5416043,3.8484454,9.503506,4.1425004
006476.png,car,591.647,174.37071,660.3524,236.23381,-1.55,19.97,clone,642,222,2.9711936,2.3689196,2.4783802,9.87684,2.489967
006476.png,train,708.64636,116.077515,851.0849,205.20984,1.39,32.37,clone,840,117,4.246765,3.1030054,3.6960015,7.9303646,3.9118862
006476.png,person,295.14923,184.57677,310.43512,224.22269,2.04,25.07,clone,303,198,3.487893,3.3115003,3.469789,3.76315,3.479111
006477.png,car,597.24817,177.00414,633.64435,207.63045,-1.58,42.48,clone,615,206,5.9973483,5.4717555,5.7986703,9.429213,5.839351
006477.png,car,250.97366,192.78377,327.07675,232.85593,1.99,29.03,clone,312,231,3.9893954,3.2707639,3.7618132,7.218995,3.7674873
006478.png,car,-0.091168225,201.34064,460.2,371.08542,2.03,4.17,clone,171,358,0.7568467,0.4037872,0.6355929,4.509556,0.654574
006478.png,person,728.5194,169.49998,776.5805,273.04208,-1.78,10.83,clone,756,172,1.6222522,1.1981454,1.493319,2.7415042,1.5016816
006478.png,person,432.27426,174.12575,453.00305,228.40355,1.8,22.76,clone,432,227,3.3650644,2.936941,3.0746717,4.9024067,3.147176
006478.png,person,401.9646,179.1054,418.9495,211.4544,-1.2,22.62,clone,401,210,3.8482738,3.487535,3.770166,4.370791,3.7609298
006478.png,person,505.03973,177.552,518.4,212.69028,-1.37,31.81,clone,509,181,4.4320903,4.124767,4.3497076,6.6851673,4.343334
006479.png,car,395.4124,173.59328,492.13303,205.92557,-2.93,35.47,clone,399,204,4.5416207,3.7474818,4.4716406,6.31112,4.4975624
006480.png,person,956.05664,160.69601,996.82056,299.6241,2.68,8.88,clone,995,290,1.1712309,0.8637854,1.1233244,1.6927812,1.1258779
006481.png,truck,594.56445,159.51796,619.09644,191.77501,-1.58,75.48,clone,616,175,8.049603,7.7795944,7.9797044,9.166156,7.98992
006481.png,car,753.4679,188.57872,940.67633,279.84723,-2.12,12.49,clone,930,223,1.7512554,1.3717558,1.4790845,5.4499483,1.5032583
006481.png,car,68.63746,184.19092,203.45895,236.80307,2.17,26.43,clone,77,227,3.590625,2.8353224,3.1828303,8.140211,3.241533
006482.png,car,597.4671,172.38533,632.1417,200.36964,-1.58,43.89,clone,622,183,6.080647,5.5238075,5.7733493,9.545648,5.8095355
006482.png,truck,656.5903,161.38042,690.71747,190.56758,-1.73,73.51,clone,682,184,7.536618,6.9917235,7.4039564,9.132913,7.4298244
006482.png,car,32.69113,195.04132,158.37796,247.01418,2.18,22.81,clone,38,231,2.8289135,2.4143772,2.7080681,4.20646,2.702072
006483.png,car,130.6944,165.45532,294.39236,252.06381,-2.73,14.88,clone,130,235,1.9942298,1.3562498,1.8137014,8.129786,1.7697394
006483.png,car,494.88977,176.71933,548.59766,214.22824,-1.76,32.49,clone,517,199,4.574923,3.8323948,4.14329,9.487876,4.153853
006484.png,car,581.73486,175.70105,611.6815,199.08128,-1.57,47.85,clone,603,198,6.7522955,6.260821,6.4795465,9.479735,6.5459023
006484.png,train,92.24948,136.57997,382.4216,222.37207,1.91,46.1,clone,290,216,4.985203,1.793211,4.6060915,9.2568655,4.6750417
006485.png,car,428.91245,188.44833,521.19824,258.6128,1.76,17.29,clone,517,257,2.501407,1.9330014,2.0831337,8.741108,2.116289
006486.png,person,930.5949,175.3149,997.42896,319.00818,-1.16,7.53,clone,996,295,1.1751571,0.7665661,1.0472696,1.8372184,1.09392
006486.png,person,169.38945,149.2985,267.11526,337.6691,0.59,7.07,clone,210,186,1.0438329,0.7896741,0.951015,1.5585855,1.008322
006487.png,car,317.56848,182.53047,529.4975,265.69067,-0.57,13.25,clone,528,264,1.5800618,1.1671975,1.5275285,2.4500248,1.5372639
006487.png,car,211.95213,169.36026,402.47906,263.76865,-0.53,15.08,clone,375,262,1.7566622,1.5960569,1.6378932,3.0573409,1.6320772
006487.png,car,0.101542294,183.27304,68.74228,223.35808,1.4,29.13,clone,29,211,4.1099486,3.544551,3.7346225,6.350067,3.8459167
006488.png,person,735.2793,169.808,838.9065,370.15308,-2.41,6.04,clone,809,224,1.1907277,0.730207,0.86960346,4.3608546,0.91106695
006488.png,person,705.3886,166.447,756.953,327.35135,-2.24,7.4,clone,755,269,1.4829111,0.9253452,1.0377249,4.9305744,1.0671451
006488.png,person,539.361,161.4557,598.7752,318.23877,-2.07,7.99,clone,590,299,1.6699373,1.0306263,1.1090356,8.645574,1.1217297
006488.png,person,421.42746,169.36316,469.36005,293.69482,-1.98,9.71,clone,431,237,1.4257317,1.2650384,1.3186352,4.540845,1.3281393
006488.png,person,642.04865,162.40248,687.84863,286.84824,-2.4,10.33,clone,664,169,1.8791488,1.2556586,1.4089448,5.810185,1.4584733
006488.png,person,505.98343,159.41779,540.39984,271.11023,-2.44,11.77,clone,539,248,2.2380745,1.299889,1.6785399,8.315246,1.7595364
006488.png,person,594.6537,170.59859,630.8476,283.58173,-2.24,10.32,clone,597,272,1.5132579,1.1021907,1.3346369,5.905473,1.3353034
006488.png,car,460.2251,175.54385,514.70526,230.43271,1.74,18.62,clone,460,215,2.242162,1.346323,2.264571,3.7964005,2.2007663
006489.png,car,0.53106534,234.39429,200.58894,371.86905,2.39,3.54,clone,0,335,0.69489986,0.4345749,0.6021576,2.2788165,0.60134333
006489.png,car,902.3132,159.82025,1241.169,310.1455,1.08,8.67,clone,1132,253,1.2004873,0.8894002,1.0658759,8.870749,1.0703387
006489.png,car,198.39615,189.53307,432.753,331.52216,1.98,9.49,clone,198,330,1.385857,0.85504395,1.1419353,6.8317566,1.1618909
006489.png,car,417.91455,190.42734,509.52835,263.367,1.81,15.76,clone,417,242,2.0375772,1.523461,1.9297267,5.18366,1.9611086
006489.png,car,475.59958,185.3272,536.69165,235.91266,1.72,20.71,clone,475,234,2.6932316,2.2455728,2.3956525,5.7381773,2.376566
006489.png,car,682.6273,179.27849,751.3603,236.59697,-1.52,20.22,clone,691,186,2.5672588,2.263319,2.3906255,7.6404247,2.4001198
006489.png,car,516.8569,177.17874,550.6948,220.04243,1.74,30.66,clone,516,219,3.990008,2.859172,3.1287193,7.8006973,3.1575062
006489.png,car,347.21786,177.66223,389.6865,194.60852,-0.03,57.29,clone,362,193,7.2691765,4.252303,7.038213,8.236289,6.8849645
006489.png,car,725.1271,175.70015,767.5341,220.65613,-1.27,24.61,clone,738,205,3.0207655,2.5904043,2.6774075,6.016586,2.6559663
006489.png,car,746.4284,171.42882,813.0669,212.35889,-1.05,28.34,clone,746,211,3.5825427,2.9726589,3.2863212,6.8245106,3.2626882
006490.png,truck,597.35986,130.90309,654.4913,202.90121,-1.59,39.08,clone,614,137,4.2755237,3.73161,4.1944494,7.0447493,4.220259
006490.png,car,27.246344,185.58969,107.88266,223.93814,2.24,23.93,clone,106,222,3.8994336,3.1479602,3.844349,5.168504,3.854434
006490.png,car,105.62518,184.5447,179.5541,216.55794,2.1,34.77,clone,105,215,4.6139994,3.9971046,4.515027,6.003026,4.528446
006490.png,car,196.56468,181.59583,256.0731,206.47502,2.09,39.88,clone,197,203,5.59977,4.955634,5.3783484,7.7967367,5.4198318
006490.png,car,263.34207,180.15048,300.10104,202.33504,1.96,50.33,clone,263,194,7.0436335,5.6053753,7.028551,8.0985155,7.071882
006491.png,car,341.91605,179.85225,410.2362,202.79494,2.41,49.72,clone,362,201,6.1790795,5.1126723,5.701019,8.846193,5.918723
006491.png,car,483.49646,172.89398,534.30426,195.29575,2.87,58.09,clone,483,172,7.1951537,6.153718,6.9906144,9.5752125,7.021448
006491.png,car,425.8948,173.12305,488.43826,196.36389,2.93,62.86,clone,478,189,7.1953454,5.3606873,6.955083,9.327315,7.0693526
006492.png,car,916.8873,193.45934,992.6832,217.3229,2.62,46.83,clone,916,216,6.084395,4.7214513,5.8611107,8.316434,5.911872
006492.png,car,555.65955,180.41441,611.32526,232.64659,-1.56,23.57,clone,604,188,3.2723958,2.7117152,3.0408716,8.717745,3.0464811
006492.png,car,226.28911,179.1439,281.99106,204.92387,2.06,44.55,clone,257,183,5.408186,4.1387744,5.282951,7.4371424,5.316121
006493.png,car,11.312478,199.9539,436.0639,371.89194,1.99,5.48,clone,126,367,0.8167196,0.46859926,0.7219387,3.1472037,0.7260689
006493.png,car,691.5814,187.18378,801.8122,263.2804,-1.74,14.96,clone,774,217,2.011325,1.7721088,1.8546764,5.727276,1.8614944
006493.png,car,525.10034,176.39046,575.18634,212.04384,1.64,32.04,clone,539,183,4.7852616,3.869438,4.222495,9.009748,4.315024
006493.png,car,651.11597,178.93199,702.55023,219.48805,1.46,27.77,clone,701,217,4.1728206,3.3734841,3.69704,7.3956566,3.7588444
006493.png,car,564.8095,176.28128,586.5217,201.5641,1.58,47.2,clone,570,198,6.278409,5.2928853,5.9497547,9.009748,5.6214523
006493.png,car,639.58014,175.53015,667.5899,202.51245,-1.62,47.53,clone,666,201,6.883463,5.942489,6.1886435,8.881273,5.8617983
006494.png,car,900.8005,179.14796,1163.5243,309.38898,-1.26,9.41,clone,1040,278,1.1622299,0.9657345,1.0885959,2.6421244,1.098792
006494.png,car,185.17426,199.2124,276.55203,241.13971,-1.79,22.94,clone,219,230,3.2976532,2.8365712,2.996253,5.5200977,3.0165114
006494.png,car,59.32824,200.52971,137.60829,244.35704,-1.62,25.0,clone,106,234,2.9986472,2.8235164,2.8705835,5.7690744,2.8856914
006495.png,car,638.79443,180.55205,676.16486,204.96686,-1.35,47.85,clone,675,193,6.3543262,5.083252,6.1708245,8.743452,6.1749883
006495.png,car,394.86438,192.40532,467.71466,231.67987,1.98,27.14,clone,433,221,3.3288622,3.0212176,3.2074237,5.188282,3.2164946
006495.png,car,453.2403,180.19244,505.82492,221.9192,1.9,31.82,clone,453,209,3.9924965,3.3866801,3.7619236,5.654507,3.7868686
006495.png,car,674.14844,173.90251,714.7915,209.9768,-1.64,35.52,clone,678,201,4.683193,4.296948,4.592441,8.803338,4.597602
006495.png,car,1159.724,161.01231,1205.8876,177.25354,2.6,25.62,clone,1204,176,3.0577326,2.8226616,3.0661426,3.2854607,3.0663369
006496.png,car,1.2125666,225.77551,287.21817,367.29877,-0.86,3.36,clone,27,366,0.8228864,0.36663023,0.56648046,3.4841745,0.6160453
006496.png,person,1002.0899,144.97711,1108.5266,285.55612,-0.5,8.85,clone,1060,148,2.0611978,1.0333697,1.3132052,7.186286,1.5228069
006496.png,person,636.7565,149.90863,724.6842,313.62534,-0.07,8.58,clone,675,185,2.5639968,0.90343654,1.198954,9.26062,1.5180411
006496.png,person,179.66571,174.52708,223.19688,276.9249,0.57,11.77,clone,180,275,2.166914,1.2475457,1.4497521,5.6572847,1.508928
006496.png,bicycle,827.92725,196.83612,935.2261,266.57333,-0.4,11.44,clone,839,223,1.7236775,1.3652879,1.4679296,4.599131,1.4742721
006496.png,car,448.00983,173.01695,482.74982,197.30812,1.65,44.09,clone,456,191,5.6892653,5.3373847,5.4898415,8.635932,5.5050564
006497.png,car,578.65576,178.27327,617.4738,212.34277,-1.57,36.07,clone,609,211,4.7098436,4.357288,4.578864,9.047608,4.5927405
006497.png,car,0.7482741,210.78177,283.82465,372.6352,-0.91,4.24,clone,0,371,0.9457264,0.40139315,0.6109481,4.369037,0.62675864
006497.png,car,0.35654157,184.34622,171.31693,231.06125,-0.85,8.29,clone,0,219,3.050532,0.74295235,1.819335,7.03714,1.7399063
006497.png,car,273.7166,187.6678,384.69653,244.47955,-1.21,19.52,clone,325,211,2.6295516,2.3014338,2.4617705,8.52378,2.477743
006497.png,car,404.99924,190.08379,510.78735,254.21156,-1.36,16.5,clone,434,242,2.1833951,1.8958176,2.0141778,5.3815413,2.021218
006497.png,car,379.74115,181.04573,432.57895,217.10075,-1.31,28.81,clone,412,213,3.9599702,3.1544588,3.5309787,8.442212,3.489737
